time,cost
2018-01-02 11:45:00+01:00,2.882e-05
2018-01-02 12:00:00+01:00,2.882e-05
2018-01-02 12:15:00+01:00,2.882e-05
2018-01-02 12:30:00+01:00,2.882e-05
2018-01-02 12:45:00+01:00,2.882e-05
2018-01-02 13:00:00+01:00,2.882e-05
2018-01-02 13:15:00+01:00,2.882e-05
2018-01-02 13:30:00+01:00,2.882e-05
2018-01-02 13:45:00+01:00,2.882e-05
2018-01-02 14:00:00+01:00,2.882e-05
2018-01-02 14:15:00+01:00,2.882e-05
2018-01-02 14:30:00+01:00,2.882e-05
2018-01-02 14:45:00+01:00,2.882e-05
2018-01-02 15:00:00+01:00,2.882e-05
2018-01-02 15:15:00+01:00,2.882e-05
2018-01-02 15:30:00+01:00,2.882e-05
2018-01-02 15:45:00+01:00,2.882e-05
2018-01-02 16:00:00+01:00,2.882e-05
2018-01-02 16:15:00+01:00,2.882e-05
2018-01-02 16:30:00+01:00,2.882e-05
2018-01-02 16:45:00+01:00,2.882e-05
2018-01-02 17:00:00+01:00,2.882e-05
2018-01-02 17:15:00+01:00,2.882e-05
2018-01-02 17:30:00+01:00,2.882e-05
2018-01-02 17:45:00+01:00,2.882e-05
2018-01-02 18:00:00+01:00,2.882e-05
2018-01-02 18:15:00+01:00,2.882e-05
2018-01-02 18:30:00+01:00,2.882e-05
2018-01-02 18:45:00+01:00,2.882e-05
2018-01-02 19:00:00+01:00,2.882e-05
2018-01-02 19:15:00+01:00,2.882e-05
2018-01-02 19:30:00+01:00,2.882e-05
2018-01-02 19:45:00+01:00,2.882e-05
2018-01-02 20:00:00+01:00,2.882e-05
2018-01-02 20:15:00+01:00,2.882e-05
2018-01-02 20:30:00+01:00,2.882e-05
2018-01-02 20:45:00+01:00,2.882e-05
2018-01-02 21:00:00+01:00,2.882e-05
2018-01-02 21:15:00+01:00,2.882e-05
2018-01-02 21:30:00+01:00,2.882e-05
2018-01-02 21:45:00+01:00,2.882e-05
2018-01-02 22:00:00+01:00,2.882e-05
2018-01-02 22:15:00+01:00,2.882e-05
2018-01-02 22:30:00+01:00,2.882e-05
2018-01-02 22:45:00+01:00,2.882e-05
2018-01-02 23:00:00+01:00,2.882e-05
2018-01-02 23:15:00+01:00,2.882e-05
2018-01-02 23:30:00+01:00,2.882e-05
2018-01-02 23:45:00+01:00,2.882e-05
2018-01-03 00:00:00+01:00,4.338e-05
2018-01-03 00:15:00+01:00,4.338e-05
2018-01-03 00:30:00+01:00,4.338e-05
2018-01-03 00:45:00+01:00,4.338e-05
2018-01-03 01:00:00+01:00,4.338e-05
2018-01-03 01:15:00+01:00,4.338e-05
2018-01-03 01:30:00+01:00,4.338e-05
2018-01-03 01:45:00+01:00,4.338e-05
2018-01-03 02:00:00+01:00,4.283e-05
2018-01-03 02:15:00+01:00,4.283e-05
2018-01-03 02:30:00+01:00,4.283e-05
2018-01-03 02:45:00+01:00,4.283e-05
2018-01-03 03:00:00+01:00,3.4689999999999995e-05
2018-01-03 03:15:00+01:00,3.4689999999999995e-05
2018-01-03 03:30:00+01:00,3.4689999999999995e-05
2018-01-03 03:45:00+01:00,3.4689999999999995e-05
2018-01-03 04:00:00+01:00,3.144e-05
2018-01-03 04:15:00+01:00,3.144e-05
2018-01-03 04:30:00+01:00,3.144e-05
2018-01-03 04:45:00+01:00,3.144e-05
2018-01-03 05:00:00+01:00,4.305e-05
2018-01-03 05:15:00+01:00,4.305e-05
2018-01-03 05:30:00+01:00,4.305e-05
2018-01-03 05:45:00+01:00,4.305e-05
2018-01-03 06:00:00+01:00,5.27e-05
2018-01-03 06:15:00+01:00,5.27e-05
2018-01-03 06:30:00+01:00,5.27e-05
2018-01-03 06:45:00+01:00,5.27e-05
2018-01-03 07:00:00+01:00,6.976e-05
2018-01-03 07:15:00+01:00,6.976e-05
2018-01-03 07:30:00+01:00,6.976e-05
2018-01-03 07:45:00+01:00,6.976e-05
2018-01-03 08:00:00+01:00,6.895e-05
2018-01-03 08:15:00+01:00,6.895e-05
2018-01-03 08:30:00+01:00,6.895e-05
2018-01-03 08:45:00+01:00,6.895e-05
2018-01-03 09:00:00+01:00,6.890000000000001e-05
2018-01-03 09:15:00+01:00,6.890000000000001e-05
2018-01-03 09:30:00+01:00,6.890000000000001e-05
2018-01-03 09:45:00+01:00,6.890000000000001e-05
2018-01-03 10:00:00+01:00,6.667e-05
2018-01-03 10:15:00+01:00,6.667e-05
2018-01-03 10:30:00+01:00,6.667e-05
2018-01-03 10:45:00+01:00,6.667e-05
2018-01-03 11:00:00+01:00,6.746999999999999e-05
2018-01-03 11:15:00+01:00,6.746999999999999e-05
2018-01-03 11:30:00+01:00,6.746999999999999e-05
2018-01-03 11:45:00+01:00,6.746999999999999e-05
2018-01-03 12:00:00+01:00,6.629e-05
2018-01-03 12:15:00+01:00,6.629e-05
2018-01-03 12:30:00+01:00,6.629e-05
2018-01-03 12:45:00+01:00,6.629e-05
2018-01-03 13:00:00+01:00,6.890000000000001e-05
2018-01-03 13:15:00+01:00,6.890000000000001e-05
2018-01-03 13:30:00+01:00,6.890000000000001e-05
2018-01-03 13:45:00+01:00,6.890000000000001e-05
2018-01-03 14:00:00+01:00,6.803e-05
2018-01-03 14:15:00+01:00,6.803e-05
2018-01-03 14:30:00+01:00,6.803e-05
2018-01-03 14:45:00+01:00,6.803e-05
2018-01-03 15:00:00+01:00,6.723999999999999e-05
2018-01-03 15:15:00+01:00,6.723999999999999e-05
2018-01-03 15:30:00+01:00,6.723999999999999e-05
2018-01-03 15:45:00+01:00,6.723999999999999e-05
2018-01-03 16:00:00+01:00,6.9e-05
2018-01-03 16:15:00+01:00,6.9e-05
2018-01-03 16:30:00+01:00,6.9e-05
2018-01-03 16:45:00+01:00,6.9e-05
2018-01-03 17:00:00+01:00,7.433e-05
2018-01-03 17:15:00+01:00,7.433e-05
2018-01-03 17:30:00+01:00,7.433e-05
2018-01-03 17:45:00+01:00,7.433e-05
2018-01-03 18:00:00+01:00,7.751000000000001e-05
2018-01-03 18:15:00+01:00,7.751000000000001e-05
2018-01-03 18:30:00+01:00,7.751000000000001e-05
2018-01-03 18:45:00+01:00,7.751000000000001e-05
2018-01-03 19:00:00+01:00,7.348e-05
2018-01-03 19:15:00+01:00,7.348e-05
2018-01-03 19:30:00+01:00,7.348e-05
2018-01-03 19:45:00+01:00,7.348e-05
2018-01-03 20:00:00+01:00,6.506e-05
2018-01-03 20:15:00+01:00,6.506e-05
2018-01-03 20:30:00+01:00,6.506e-05
2018-01-03 20:45:00+01:00,6.506e-05
2018-01-03 21:00:00+01:00,5.988e-05
2018-01-03 21:15:00+01:00,5.988e-05
2018-01-03 21:30:00+01:00,5.988e-05
2018-01-03 21:45:00+01:00,5.988e-05
2018-01-03 22:00:00+01:00,5.815e-05
2018-01-03 22:15:00+01:00,5.815e-05
2018-01-03 22:30:00+01:00,5.815e-05
2018-01-03 22:45:00+01:00,5.815e-05
2018-01-03 23:00:00+01:00,5.5539999999999993e-05
2018-01-03 23:15:00+01:00,5.5539999999999993e-05
2018-01-03 23:30:00+01:00,5.5539999999999993e-05
2018-01-03 23:45:00+01:00,5.5539999999999993e-05
2018-01-04 00:00:00+01:00,4.854e-05
2018-01-04 00:15:00+01:00,4.854e-05
2018-01-04 00:30:00+01:00,4.854e-05
2018-01-04 00:45:00+01:00,4.854e-05
2018-01-04 01:00:00+01:00,4.803e-05
2018-01-04 01:15:00+01:00,4.803e-05
2018-01-04 01:30:00+01:00,4.803e-05
2018-01-04 01:45:00+01:00,4.803e-05
2018-01-04 02:00:00+01:00,4.581e-05
2018-01-04 02:15:00+01:00,4.581e-05
2018-01-04 02:30:00+01:00,4.581e-05
2018-01-04 02:45:00+01:00,4.581e-05
2018-01-04 03:00:00+01:00,4.193e-05
2018-01-04 03:15:00+01:00,4.193e-05
2018-01-04 03:30:00+01:00,4.193e-05
2018-01-04 03:45:00+01:00,4.193e-05
2018-01-04 04:00:00+01:00,3.901e-05
2018-01-04 04:15:00+01:00,3.901e-05
2018-01-04 04:30:00+01:00,3.901e-05
2018-01-04 04:45:00+01:00,3.901e-05
2018-01-04 05:00:00+01:00,4.593e-05
2018-01-04 05:15:00+01:00,4.593e-05
2018-01-04 05:30:00+01:00,4.593e-05
2018-01-04 05:45:00+01:00,4.593e-05
2018-01-04 06:00:00+01:00,4.847e-05
2018-01-04 06:15:00+01:00,4.847e-05
2018-01-04 06:30:00+01:00,4.847e-05
2018-01-04 06:45:00+01:00,4.847e-05
2018-01-04 07:00:00+01:00,6.692e-05
2018-01-04 07:15:00+01:00,6.692e-05
2018-01-04 07:30:00+01:00,6.692e-05
2018-01-04 07:45:00+01:00,6.692e-05
2018-01-04 08:00:00+01:00,6.934999999999999e-05
2018-01-04 08:15:00+01:00,6.934999999999999e-05
2018-01-04 08:30:00+01:00,6.934999999999999e-05
2018-01-04 08:45:00+01:00,6.934999999999999e-05
2018-01-04 09:00:00+01:00,6.898999999999999e-05
2018-01-04 09:15:00+01:00,6.898999999999999e-05
2018-01-04 09:30:00+01:00,6.898999999999999e-05
2018-01-04 09:45:00+01:00,6.898999999999999e-05
2018-01-04 10:00:00+01:00,6.909e-05
2018-01-04 10:15:00+01:00,6.909e-05
2018-01-04 10:30:00+01:00,6.909e-05
2018-01-04 10:45:00+01:00,6.909e-05
2018-01-04 11:00:00+01:00,6.894e-05
2018-01-04 11:15:00+01:00,6.894e-05
2018-01-04 11:30:00+01:00,6.894e-05
2018-01-04 11:45:00+01:00,6.894e-05
2018-01-04 12:00:00+01:00,6.568999999999999e-05
2018-01-04 12:15:00+01:00,6.568999999999999e-05
2018-01-04 12:30:00+01:00,6.568999999999999e-05
2018-01-04 12:45:00+01:00,6.568999999999999e-05
2018-01-04 13:00:00+01:00,6.306e-05
2018-01-04 13:15:00+01:00,6.306e-05
2018-01-04 13:30:00+01:00,6.306e-05
2018-01-04 13:45:00+01:00,6.306e-05
2018-01-04 14:00:00+01:00,5.968e-05
2018-01-04 14:15:00+01:00,5.968e-05
2018-01-04 14:30:00+01:00,5.968e-05
2018-01-04 14:45:00+01:00,5.968e-05
2018-01-04 15:00:00+01:00,6.173e-05
2018-01-04 15:15:00+01:00,6.173e-05
2018-01-04 15:30:00+01:00,6.173e-05
2018-01-04 15:45:00+01:00,6.173e-05
2018-01-04 16:00:00+01:00,6.505e-05
2018-01-04 16:15:00+01:00,6.505e-05
2018-01-04 16:30:00+01:00,6.505e-05
2018-01-04 16:45:00+01:00,6.505e-05
2018-01-04 17:00:00+01:00,7.021e-05
2018-01-04 17:15:00+01:00,7.021e-05
2018-01-04 17:30:00+01:00,7.021e-05
2018-01-04 17:45:00+01:00,7.021e-05
2018-01-04 18:00:00+01:00,7.007999999999999e-05
2018-01-04 18:15:00+01:00,7.007999999999999e-05
2018-01-04 18:30:00+01:00,7.007999999999999e-05
2018-01-04 18:45:00+01:00,7.007999999999999e-05
2018-01-04 19:00:00+01:00,6.926999999999999e-05
2018-01-04 19:15:00+01:00,6.926999999999999e-05
2018-01-04 19:30:00+01:00,6.926999999999999e-05
2018-01-04 19:45:00+01:00,6.926999999999999e-05
2018-01-04 20:00:00+01:00,5.634e-05
2018-01-04 20:15:00+01:00,5.634e-05
2018-01-04 20:30:00+01:00,5.634e-05
2018-01-04 20:45:00+01:00,5.634e-05
2018-01-04 21:00:00+01:00,5.006e-05
2018-01-04 21:15:00+01:00,5.006e-05
2018-01-04 21:30:00+01:00,5.006e-05
2018-01-04 21:45:00+01:00,5.006e-05
2018-01-04 22:00:00+01:00,4.694e-05
2018-01-04 22:15:00+01:00,4.694e-05
2018-01-04 22:30:00+01:00,4.694e-05
2018-01-04 22:45:00+01:00,4.694e-05
2018-01-04 23:00:00+01:00,4.419e-05
2018-01-04 23:15:00+01:00,4.419e-05
2018-01-04 23:30:00+01:00,4.419e-05
2018-01-04 23:45:00+01:00,4.419e-05
2018-01-05 00:00:00+01:00,4.636e-05
2018-01-05 00:15:00+01:00,4.636e-05
2018-01-05 00:30:00+01:00,4.636e-05
2018-01-05 00:45:00+01:00,4.636e-05
2018-01-05 01:00:00+01:00,4.508e-05
2018-01-05 01:15:00+01:00,4.508e-05
2018-01-05 01:30:00+01:00,4.508e-05
2018-01-05 01:45:00+01:00,4.508e-05
2018-01-05 02:00:00+01:00,4.301e-05
2018-01-05 02:15:00+01:00,4.301e-05
2018-01-05 02:30:00+01:00,4.301e-05
2018-01-05 02:45:00+01:00,4.301e-05
2018-01-05 03:00:00+01:00,3.952e-05
2018-01-05 03:15:00+01:00,3.952e-05
2018-01-05 03:30:00+01:00,3.952e-05
2018-01-05 03:45:00+01:00,3.952e-05
2018-01-05 04:00:00+01:00,3.996e-05
2018-01-05 04:15:00+01:00,3.996e-05
2018-01-05 04:30:00+01:00,3.996e-05
2018-01-05 04:45:00+01:00,3.996e-05
2018-01-05 05:00:00+01:00,4.474e-05
2018-01-05 05:15:00+01:00,4.474e-05
2018-01-05 05:30:00+01:00,4.474e-05
2018-01-05 05:45:00+01:00,4.474e-05
2018-01-05 06:00:00+01:00,5.424e-05
2018-01-05 06:15:00+01:00,5.424e-05
2018-01-05 06:30:00+01:00,5.424e-05
2018-01-05 06:45:00+01:00,5.424e-05
2018-01-05 07:00:00+01:00,5.842e-05
2018-01-05 07:15:00+01:00,5.842e-05
2018-01-05 07:30:00+01:00,5.842e-05
2018-01-05 07:45:00+01:00,5.842e-05
2018-01-05 08:00:00+01:00,5.98e-05
2018-01-05 08:15:00+01:00,5.98e-05
2018-01-05 08:30:00+01:00,5.98e-05
2018-01-05 08:45:00+01:00,5.98e-05
2018-01-05 09:00:00+01:00,6.107e-05
2018-01-05 09:15:00+01:00,6.107e-05
2018-01-05 09:30:00+01:00,6.107e-05
2018-01-05 09:45:00+01:00,6.107e-05
2018-01-05 10:00:00+01:00,6.342e-05
2018-01-05 10:15:00+01:00,6.342e-05
2018-01-05 10:30:00+01:00,6.342e-05
2018-01-05 10:45:00+01:00,6.342e-05
2018-01-05 11:00:00+01:00,6.359e-05
2018-01-05 11:15:00+01:00,6.359e-05
2018-01-05 11:30:00+01:00,6.359e-05
2018-01-05 11:45:00+01:00,6.359e-05
2018-01-05 12:00:00+01:00,6.098e-05
2018-01-05 12:15:00+01:00,6.098e-05
2018-01-05 12:30:00+01:00,6.098e-05
2018-01-05 12:45:00+01:00,6.098e-05
2018-01-05 13:00:00+01:00,6.275e-05
2018-01-05 13:15:00+01:00,6.275e-05
2018-01-05 13:30:00+01:00,6.275e-05
2018-01-05 13:45:00+01:00,6.275e-05
2018-01-05 14:00:00+01:00,5.85e-05
2018-01-05 14:15:00+01:00,5.85e-05
2018-01-05 14:30:00+01:00,5.85e-05
2018-01-05 14:45:00+01:00,5.85e-05
2018-01-05 15:00:00+01:00,5.907e-05
2018-01-05 15:15:00+01:00,5.907e-05
2018-01-05 15:30:00+01:00,5.907e-05
2018-01-05 15:45:00+01:00,5.907e-05
2018-01-05 16:00:00+01:00,6.459e-05
2018-01-05 16:15:00+01:00,6.459e-05
2018-01-05 16:30:00+01:00,6.459e-05
2018-01-05 16:45:00+01:00,6.459e-05
2018-01-05 17:00:00+01:00,6.976999999999999e-05
2018-01-05 17:15:00+01:00,6.976999999999999e-05
2018-01-05 17:30:00+01:00,6.976999999999999e-05
2018-01-05 17:45:00+01:00,6.976999999999999e-05
2018-01-05 18:00:00+01:00,6.699e-05
2018-01-05 18:15:00+01:00,6.699e-05
2018-01-05 18:30:00+01:00,6.699e-05
2018-01-05 18:45:00+01:00,6.699e-05
2018-01-05 19:00:00+01:00,5.801e-05
2018-01-05 19:15:00+01:00,5.801e-05
2018-01-05 19:30:00+01:00,5.801e-05
2018-01-05 19:45:00+01:00,5.801e-05
2018-01-05 20:00:00+01:00,5.856e-05
2018-01-05 20:15:00+01:00,5.856e-05
2018-01-05 20:30:00+01:00,5.856e-05
2018-01-05 20:45:00+01:00,5.856e-05
2018-01-05 21:00:00+01:00,5.268e-05
2018-01-05 21:15:00+01:00,5.268e-05
2018-01-05 21:30:00+01:00,5.268e-05
2018-01-05 21:45:00+01:00,5.268e-05
2018-01-05 22:00:00+01:00,4.993999999999999e-05
2018-01-05 22:15:00+01:00,4.993999999999999e-05
2018-01-05 22:30:00+01:00,4.993999999999999e-05
2018-01-05 22:45:00+01:00,4.993999999999999e-05
2018-01-05 23:00:00+01:00,4.078e-05
2018-01-05 23:15:00+01:00,4.078e-05
2018-01-05 23:30:00+01:00,4.078e-05
2018-01-05 23:45:00+01:00,4.078e-05
2018-01-06 00:00:00+01:00,4.268e-05
2018-01-06 00:15:00+01:00,4.268e-05
2018-01-06 00:30:00+01:00,4.268e-05
2018-01-06 00:45:00+01:00,4.268e-05
2018-01-06 01:00:00+01:00,2.55e-05
2018-01-06 01:15:00+01:00,2.55e-05
2018-01-06 01:30:00+01:00,2.55e-05
2018-01-06 01:45:00+01:00,2.55e-05
2018-01-06 02:00:00+01:00,2.153e-05
2018-01-06 02:15:00+01:00,2.153e-05
2018-01-06 02:30:00+01:00,2.153e-05
2018-01-06 02:45:00+01:00,2.153e-05
2018-01-06 03:00:00+01:00,2.006e-05
2018-01-06 03:15:00+01:00,2.006e-05
2018-01-06 03:30:00+01:00,2.006e-05
2018-01-06 03:45:00+01:00,2.006e-05
2018-01-06 04:00:00+01:00,2.014e-05
2018-01-06 04:15:00+01:00,2.014e-05
2018-01-06 04:30:00+01:00,2.014e-05
2018-01-06 04:45:00+01:00,2.014e-05
2018-01-06 05:00:00+01:00,2.69e-05
2018-01-06 05:15:00+01:00,2.69e-05
2018-01-06 05:30:00+01:00,2.69e-05
2018-01-06 05:45:00+01:00,2.69e-05
2018-01-06 06:00:00+01:00,3.899e-05
2018-01-06 06:15:00+01:00,3.899e-05
2018-01-06 06:30:00+01:00,3.899e-05
2018-01-06 06:45:00+01:00,3.899e-05
2018-01-06 07:00:00+01:00,4.471e-05
2018-01-06 07:15:00+01:00,4.471e-05
2018-01-06 07:30:00+01:00,4.471e-05
2018-01-06 07:45:00+01:00,4.471e-05
2018-01-06 08:00:00+01:00,4.506e-05
2018-01-06 08:15:00+01:00,4.506e-05
2018-01-06 08:30:00+01:00,4.506e-05
2018-01-06 08:45:00+01:00,4.506e-05
2018-01-06 09:00:00+01:00,4.856e-05
2018-01-06 09:15:00+01:00,4.856e-05
2018-01-06 09:30:00+01:00,4.856e-05
2018-01-06 09:45:00+01:00,4.856e-05
2018-01-06 10:00:00+01:00,4.963e-05
2018-01-06 10:15:00+01:00,4.963e-05
2018-01-06 10:30:00+01:00,4.963e-05
2018-01-06 10:45:00+01:00,4.963e-05
2018-01-06 11:00:00+01:00,5.073e-05
2018-01-06 11:15:00+01:00,5.073e-05
2018-01-06 11:30:00+01:00,5.073e-05
2018-01-06 11:45:00+01:00,5.073e-05
2018-01-06 12:00:00+01:00,5.633e-05
2018-01-06 12:15:00+01:00,5.633e-05
2018-01-06 12:30:00+01:00,5.633e-05
2018-01-06 12:45:00+01:00,5.633e-05
2018-01-06 13:00:00+01:00,5.609e-05
2018-01-06 13:15:00+01:00,5.609e-05
2018-01-06 13:30:00+01:00,5.609e-05
2018-01-06 13:45:00+01:00,5.609e-05
2018-01-06 14:00:00+01:00,5.5e-05
2018-01-06 14:15:00+01:00,5.5e-05
2018-01-06 14:30:00+01:00,5.5e-05
2018-01-06 14:45:00+01:00,5.5e-05
2018-01-06 15:00:00+01:00,5.493e-05
2018-01-06 15:15:00+01:00,5.493e-05
2018-01-06 15:30:00+01:00,5.493e-05
2018-01-06 15:45:00+01:00,5.493e-05
2018-01-06 16:00:00+01:00,5.823e-05
2018-01-06 16:15:00+01:00,5.823e-05
2018-01-06 16:30:00+01:00,5.823e-05
2018-01-06 16:45:00+01:00,5.823e-05
2018-01-06 17:00:00+01:00,6.699e-05
2018-01-06 17:15:00+01:00,6.699e-05
2018-01-06 17:30:00+01:00,6.699e-05
2018-01-06 17:45:00+01:00,6.699e-05
2018-01-06 18:00:00+01:00,6.948e-05
2018-01-06 18:15:00+01:00,6.948e-05
2018-01-06 18:30:00+01:00,6.948e-05
2018-01-06 18:45:00+01:00,6.948e-05
2018-01-06 19:00:00+01:00,6.669e-05
2018-01-06 19:15:00+01:00,6.669e-05
2018-01-06 19:30:00+01:00,6.669e-05
2018-01-06 19:45:00+01:00,6.669e-05
2018-01-06 20:00:00+01:00,5.972999999999999e-05
2018-01-06 20:15:00+01:00,5.972999999999999e-05
2018-01-06 20:30:00+01:00,5.972999999999999e-05
2018-01-06 20:45:00+01:00,5.972999999999999e-05
2018-01-06 21:00:00+01:00,5.307e-05
2018-01-06 21:15:00+01:00,5.307e-05
2018-01-06 21:30:00+01:00,5.307e-05
2018-01-06 21:45:00+01:00,5.307e-05
2018-01-06 22:00:00+01:00,5.425e-05
2018-01-06 22:15:00+01:00,5.425e-05
2018-01-06 22:30:00+01:00,5.425e-05
2018-01-06 22:45:00+01:00,5.425e-05
