,time_req,step_req,time_dep,step_dep,time_active,time_idle,time_rental,steps_rental,time_return,step_return,time_recharge,time_blocked,steps_blocked,time_reavail,step_reavail,energy_avail,energy_req,soc_return,primary_commodity,secondary_commodity,process_obj,status,distance,distance_missing,energy_missing,num_rex,rex_request,energy_total,dsoc_primary,dsoc_secondary,energy_req_pc
12,2018-01-02 05:45:00+01:00,119,2018-01-02 05:45:00+01:00,119,0 days 01:56:10.874493412,0 days 01:27:23.791673026,0 days 03:23:34.666166438,14,2018-01-02 09:15:00+01:00,133,0 days 01:23:23.019971348,0 days 01:23:23.019971348,6,2018-01-02 10:45:00+01:00,139,25500.0,14522.6551946067,,['bev2'],,<commodity_des.RentalProcess object at 0x29825f410>,sucess,48.408850648689,0.0,0.0,0,False,30000.0,0.48408850648688995,0.48408850648688995,14522.6551946067
13,2018-01-02 17:15:00+01:00,165,2018-01-02 17:15:00+01:00,165,0 days 02:48:48.257970098,0 days 02:20:01.851274298,0 days 05:08:50.109244396,21,2018-01-02 22:30:00+01:00,186,0 days 02:01:09.084667533,0 days 02:01:09.084667533,9,2018-01-03 00:45:00+01:00,195,25500.0,21100.53743770624,,['bev2'],,<commodity_des.RentalProcess object at 0x29825f710>,sucess,70.33512479235414,0.0,0.0,0,False,30000.0,0.7033512479235413,0.7033512479235413,21100.53743770624
14,2018-01-02 12:30:00+01:00,146,2018-01-02 12:30:00+01:00,146,0 days 00:42:32.324720198,0 days 01:06:18.880264508,0 days 01:48:51.204984706,8,2018-01-02 14:30:00+01:00,154,0 days 00:30:31.812000141,0 days 00:30:31.812000141,3,2018-01-02 15:15:00+01:00,157,25500.0,5317.3431670823065,,['bev3'],,<commodity_des.RentalProcess object at 0x29825fa10>,sucess,17.72447722360769,0.0,0.0,0,False,30000.0,0.17724477223607688,0.17724477223607688,5317.3431670823065
15,2018-01-02 11:15:00+01:00,141,2018-01-02 11:15:00+01:00,141,0 days 01:06:23.322453210,0 days 01:54:36.270238269,0 days 03:00:59.592691479,13,2018-01-02 14:30:00+01:00,154,0 days 00:47:38.843865942,0 days 00:47:38.843865942,4,2018-01-02 15:30:00+01:00,158,25500.0,8298.58844419075,,['bev2'],,<commodity_des.RentalProcess object at 0x29825fd10>,sucess,27.66196148063583,0.0,0.0,0,False,30000.0,0.2766196148063583,0.2766196148063583,8298.58844419075
16,2018-01-03 08:00:00+01:00,224,2018-01-03 08:00:00+01:00,224,0 days 02:03:03.439683360,0 days 01:01:34.384124575,0 days 03:04:37.823807935,13,2018-01-03 11:15:00+01:00,237,0 days 01:28:19.119389973,0 days 01:28:19.119389973,6,2018-01-03 12:45:00+01:00,243,25500.0,15382.166007003669,,['bev1'],,<commodity_des.RentalProcess object at 0x285480050>,sucess,51.273886690012226,0.0,0.0,0,False,30000.0,0.5127388669001223,0.5127388669001223,15382.166007003669
17,2018-01-03 18:45:00+01:00,267,,,0 days 00:46:19.196172246,0 days 01:27:06.075990345,0 days 02:13:25.272162591,9,,,0 days 00:33:14.638401133,0 days 00:33:14.638401133,3,,,25500.0,5789.99202551284,,,,<commodity_des.RentalProcess object at 0x285480350>,failure - primary,19.299973418376133,0.0,0.0,0,False,30000.0,0.19299973418376135,0.19299973418376135,5789.99202551284
18,2018-01-03 15:30:00+01:00,254,2018-01-03 15:30:00+01:00,254,0 days 01:20:18.157150658,0 days 01:19:22.519366712,0 days 02:39:40.676517370,11,2018-01-03 18:15:00+01:00,265,0 days 00:57:38.007524397,0 days 00:57:38.007524397,4,2018-01-03 19:15:00+01:00,269,25500.0,10037.827397207617,,['bev4'],,<commodity_des.RentalProcess object at 0x285480650>,sucess,33.459424657358724,0.0,0.0,0,False,30000.0,0.3345942465735872,0.3345942465735872,10037.827397207617
19,2018-01-03 10:45:00+01:00,235,2018-01-03 10:45:00+01:00,235,0 days 00:24:07.730954733,0 days 01:25:07.792469806,0 days 01:49:15.523424539,8,2018-01-03 12:45:00+01:00,243,0 days 00:17:19.041355071,0 days 00:17:19.041355071,2,2018-01-03 13:15:00+01:00,245,25500.0,3016.1061556986983,,['bev4'],,<commodity_des.RentalProcess object at 0x285480a10>,sucess,10.053687185662328,0.0,0.0,0,False,30000.0,0.10053687185662327,0.10053687185662327,3016.1061556986983
20,2018-01-03 09:30:00+01:00,230,2018-01-03 09:30:00+01:00,230,0 days 00:44:47.192705746,0 days 01:24:54.589471642,0 days 02:09:41.782177388,9,2018-01-03 11:45:00+01:00,239,0 days 00:32:08.607205082,0 days 00:32:08.607205082,3,2018-01-03 12:30:00+01:00,242,25500.0,5598.3181369735075,,['bev2'],,<commodity_des.RentalProcess object at 0x285480dd0>,sucess,18.661060456578358,0.0,0.0,0,False,30000.0,0.18661060456578357,0.18661060456578357,5598.3181369735075
21,2018-01-03 17:30:00+01:00,262,,,0 days 05:34:57.099259437,0 days 01:45:27.433013029,0 days 07:20:24.532272466,30,,,0 days 02:21:24.562029034,0 days 02:21:24.562029034,10,,,43350.0,41868.95679049776,,,,<commodity_des.RentalProcess object at 0x285481190>,failure - secondary,139.5631893016592,54.56318930165921,16368.956790497763,7,True,51000.0,0.8209599370685835,0.8209599370685835,24628.798112057506
22,2018-01-03 20:30:00+01:00,274,2018-01-03 20:30:00+01:00,274,0 days 01:35:37.046724313,0 days 01:45:58.270771832,0 days 03:21:35.317496145,14,2018-01-04 00:00:00+01:00,288,0 days 01:08:37.497649027,0 days 01:08:37.497649027,5,2018-01-04 01:15:00+01:00,293,25500.0,11952.180675651043,,['bev4'],,<commodity_des.RentalProcess object at 0x285481550>,sucess,39.84060225217014,0.0,0.0,0,False,30000.0,0.39840602252170143,0.39840602252170143,11952.180675651043
23,2018-01-03 18:30:00+01:00,266,2018-01-03 18:30:00+01:00,266,0 days 01:45:54.667189263,0 days 01:41:48.866877286,0 days 03:27:43.534066549,14,2018-01-03 22:00:00+01:00,280,0 days 01:16:00.765925309,0 days 01:16:00.765925309,6,2018-01-03 23:30:00+01:00,286,25500.0,13238.889977633722,,['bev3'],,<commodity_des.RentalProcess object at 0x285481910>,sucess,44.12963325877907,0.0,0.0,0,False,30000.0,0.4412963325877907,0.4412963325877907,13238.889977633722
24,2018-01-03 16:30:00+01:00,258,2018-01-03 16:30:00+01:00,258,0 days 02:22:40.679646330,0 days 01:58:46.154023042,0 days 04:21:26.833669372,18,2018-01-03 21:00:00+01:00,276,0 days 01:42:24.028454304,0 days 01:42:24.028454304,7,2018-01-03 22:45:00+01:00,283,25500.0,17834.7492631872,,['bev1'],,<commodity_des.RentalProcess object at 0x285481d90>,sucess,59.449164210624,0.0,0.0,0,False,30000.0,0.5944916421062401,0.5944916421062401,17834.7492631872
25,2018-01-03 17:45:00+01:00,263,2018-01-03 17:45:00+01:00,263,0 days 00:40:23.065200278,0 days 01:26:01.106298434,0 days 02:06:24.171498712,9,2018-01-03 20:00:00+01:00,272,0 days 00:28:59.042009769,0 days 00:28:59.042009769,2,2018-01-03 20:30:00+01:00,274,25500.0,5048.052500576268,,['bev0'],,<commodity_des.RentalProcess object at 0x285482150>,sucess,16.826841668587562,0.0,0.0,0,False,30000.0,0.1682684166858756,0.1682684166858756,5048.052500576268
26,2018-01-03 17:00:00+01:00,260,2018-01-03 17:00:00+01:00,260,0 days 03:28:55.322149886,0 days 01:09:50.846179575,0 days 04:38:46.168329461,19,2018-01-03 21:45:00+01:00,279,0 days 02:16:18.766083003,0 days 02:16:18.766083003,10,2018-01-04 00:15:00+01:00,289,28050.0,26115.254478928808,,['bev2'],['brs2'],<commodity_des.RentalProcess object at 0x285482510>,sucess,87.05084826309603,2.0508482630960287,615.2544789288086,1,True,33000.0,0.7913713478463275,0.7913713478463275,23741.140435389825
27,2018-01-04 07:30:00+01:00,318,2018-01-04 07:30:00+01:00,318,0 days 00:52:19.235792402,0 days 01:26:28.368296642,0 days 02:18:47.604089044,10,2018-01-04 10:00:00+01:00,328,0 days 00:37:33.040042392,0 days 00:37:33.040042392,3,2018-01-04 10:45:00+01:00,331,25500.0,6540.074567501604,,['bev1'],,<commodity_des.RentalProcess object at 0x2854828d0>,sucess,21.80024855833868,0.0,0.0,0,False,30000.0,0.2180024855833868,0.2180024855833868,6540.074567501604
28,2018-01-04 06:00:00+01:00,312,2018-01-04 06:00:00+01:00,312,0 days 04:43:32.967161659,0 days 01:58:11.141282028,0 days 06:41:44.108443687,27,2018-01-04 12:45:00+01:00,339,0 days 02:25:21.616795110,0 days 02:25:21.616795110,10,2018-01-04 15:15:00+01:00,349,35700.0,35443.68158679211,,['bev4'],"['brs7', 'brs3', 'brs5', 'brs2']",<commodity_des.RentalProcess object at 0x285482c90>,sucess,118.14560528930704,33.14560528930704,9943.681586792112,4,True,42000.0,0.8438971806379074,0.8438971806379074,25316.91541913722
29,2018-01-04 22:00:00+01:00,376,2018-01-04 22:00:00+01:00,376,0 days 00:40:28.228204264,0 days 00:39:22.767803496,0 days 01:19:50.996007760,6,2018-01-04 23:30:00+01:00,382,0 days 00:29:02.747515023,0 days 00:29:02.747515023,2,2018-01-05 00:00:00+01:00,384,25500.0,5058.808758886493,,['bev0'],,<commodity_des.RentalProcess object at 0x285483050>,sucess,16.862695862954975,0.0,0.0,0,False,30000.0,0.16862695862954977,0.16862695862954977,5058.808758886493
30,2018-01-04 07:15:00+01:00,317,2018-01-04 07:15:00+01:00,317,0 days 00:29:26.123075397,0 days 00:53:44.330278678,0 days 01:23:10.453354075,6,2018-01-04 08:45:00+01:00,323,0 days 00:21:07.552446458,0 days 00:21:07.552446458,2,2018-01-04 09:15:00+01:00,325,25500.0,3679.423073745086,,['bev3'],,<commodity_des.RentalProcess object at 0x285483410>,sucess,12.264743579150288,0.0,0.0,0,False,30000.0,0.12264743579150288,0.12264743579150288,3679.423073745086
31,2018-01-04 06:30:00+01:00,314,2018-01-04 06:30:00+01:00,314,0 days 01:27:52.207980577,0 days 00:59:35.526829286,0 days 02:27:27.734809863,10,2018-01-04 09:00:00+01:00,324,0 days 01:03:03.881325772,0 days 01:03:03.881325772,5,2018-01-04 10:15:00+01:00,329,25500.0,10983.766626205323,,['bev2'],,<commodity_des.RentalProcess object at 0x2854837d0>,sucess,36.61255542068441,0.0,0.0,0,False,30000.0,0.36612555420684406,0.36612555420684406,10983.766626205323
32,2018-01-04 10:15:00+01:00,329,2018-01-04 10:15:00+01:00,329,0 days 00:49:48.125836873,0 days 01:07:06.441648834,0 days 01:56:54.567485707,8,2018-01-04 12:15:00+01:00,337,0 days 00:35:44.587921200,0 days 00:35:44.587921200,3,2018-01-04 13:00:00+01:00,340,25500.0,6225.262160150728,,['bev0'],,<commodity_des.RentalProcess object at 0x285483b90>,sucess,20.750873867169094,0.0,0.0,0,False,30000.0,0.20750873867169092,0.20750873867169092,6225.262160150728
33,2018-01-04 15:45:00+01:00,351,2018-01-04 15:45:00+01:00,351,0 days 03:07:14.376989154,0 days 01:06:07.656733515,0 days 04:13:22.033722669,17,2018-01-04 20:00:00+01:00,368,0 days 02:14:22.949992215,0 days 02:14:22.949992215,9,2018-01-04 22:15:00+01:00,377,25500.0,23404.952060735195,,['bev4'],,<commodity_des.RentalProcess object at 0x285488050>,sucess,78.01650686911732,0.0,0.0,0,False,30000.0,0.7801650686911731,0.7801650686911731,23404.95206073519
34,2018-01-04 09:00:00+01:00,324,,,0 days 04:30:42.672275672,0 days 01:40:44.754870597,0 days 06:11:27.427146269,25,,,0 days 02:18:46.728781102,0 days 02:18:46.728781102,10,,,35700.0,33838.90057431812,,,,<commodity_des.RentalProcess object at 0x285488350>,failure - secondary,112.79633524772707,27.79633524772707,8338.900574318122,4,True,42000.0,0.8056881089123361,0.8056881089123361,24170.643267370084
35,2018-01-04 16:30:00+01:00,354,2018-01-04 16:30:00+01:00,354,0 days 01:00:14.373144806,0 days 01:52:03.511770229,0 days 02:52:17.884915035,12,2018-01-04 19:30:00+01:00,366,0 days 00:43:14.047711582,0 days 00:43:14.047711582,3,2018-01-04 20:15:00+01:00,369,25500.0,7529.944051682037,,['bev0'],,<commodity_des.RentalProcess object at 0x285488710>,sucess,25.09981350560679,0.0,0.0,0,False,30000.0,0.2509981350560679,0.2509981350560679,7529.944051682037
36,2018-01-05 15:30:00+01:00,446,2018-01-05 15:30:00+01:00,446,0 days 02:24:16.278973419,0 days 01:09:28.539676461,0 days 03:33:44.818649880,15,2018-01-05 19:15:00+01:00,461,0 days 01:43:32.640411543,0 days 01:43:32.640411543,7,2018-01-05 21:00:00+01:00,468,25500.0,18033.914527958055,,['bev1'],,<commodity_des.RentalProcess object at 0x285488ad0>,sucess,60.11304842652685,0.0,0.0,0,False,30000.0,0.6011304842652685,0.6011304842652685,18033.914527958055
37,2018-01-05 05:30:00+01:00,406,2018-01-05 05:30:00+01:00,406,0 days 02:41:34.528837632,0 days 01:09:48.966102248,0 days 03:51:23.494939880,16,2018-01-05 09:30:00+01:00,422,0 days 01:55:57.795816482,0 days 01:55:57.795816482,8,2018-01-05 11:30:00+01:00,430,25500.0,20196.935078398972,,['bev4'],,<commodity_des.RentalProcess object at 0x285488e90>,sucess,67.32311692799658,0.0,0.0,0,False,30000.0,0.6732311692799657,0.6732311692799657,20196.935078398972
38,2018-01-05 14:45:00+01:00,443,2018-01-05 14:45:00+01:00,443,0 days 01:53:44.496387405,0 days 01:24:52.913903133,0 days 03:18:37.410290538,14,2018-01-05 18:15:00+01:00,457,0 days 01:21:37.963914404,0 days 01:21:37.963914404,6,2018-01-05 19:45:00+01:00,463,25500.0,14217.700807094363,,['bev4'],,<commodity_des.RentalProcess object at 0x285489250>,sucess,47.39233602364788,0.0,0.0,0,False,30000.0,0.47392336023647874,0.47392336023647874,14217.700807094363
39,2018-01-05 18:15:00+01:00,457,2018-01-05 18:15:00+01:00,457,0 days 02:34:22.447134411,0 days 01:23:46.407669309,0 days 03:58:08.854803720,16,2018-01-05 22:15:00+01:00,473,0 days 01:50:47.689330916,0 days 01:50:47.689330916,8,2018-01-06 00:15:00+01:00,481,25500.0,19296.764863355045,,['bev3'],,<commodity_des.RentalProcess object at 0x285489610>,sucess,64.32254954451682,0.0,0.0,0,False,30000.0,0.6432254954451682,0.6432254954451682,19296.764863355045
40,2018-01-05 09:45:00+01:00,423,2018-01-05 09:45:00+01:00,423,0 days 01:11:26.227740382,0 days 01:23:37.240252702,0 days 02:35:03.467993084,11,2018-01-05 12:30:00+01:00,434,0 days 00:51:16.240005061,0 days 00:51:16.240005061,4,2018-01-05 13:30:00+01:00,438,25500.0,8929.641125800916,,['bev0'],,<commodity_des.RentalProcess object at 0x2854899d0>,sucess,29.76547041933639,0.0,0.0,0,False,30000.0,0.2976547041933639,0.2976547041933639,8929.641125800916
41,2018-01-05 18:45:00+01:00,459,,,0 days 01:32:24.714311531,0 days 01:35:28.159710115,0 days 03:07:52.874021646,13,,,0 days 01:06:19.460032200,0 days 01:06:19.460032200,5,,,25500.0,11551.488149027893,,,,<commodity_des.RentalProcess object at 0x285489d90>,failure - primary,38.504960496759644,0.0,0.0,0,False,30000.0,0.3850496049675964,0.3850496049675964,11551.488149027891
42,2018-01-05 10:15:00+01:00,425,2018-01-05 10:15:00+01:00,425,0 days 01:31:49.976327031,0 days 01:38:12.226452658,0 days 03:10:02.202779689,13,2018-01-05 13:30:00+01:00,438,0 days 01:05:54.528464378,0 days 01:05:54.528464378,5,2018-01-05 14:45:00+01:00,443,25500.0,11479.117347984546,,['bev1'],,<commodity_des.RentalProcess object at 0x28548a150>,sucess,38.26372449328182,0.0,0.0,0,False,30000.0,0.38263724493281814,0.38263724493281814,11479.117347984544
43,2018-01-05 14:15:00+01:00,441,2018-01-05 14:15:00+01:00,441,0 days 02:57:52.485514354,0 days 01:54:48.610030273,0 days 04:52:41.095544627,20,2018-01-05 19:15:00+01:00,461,0 days 02:07:39.678598819,0 days 02:07:39.678598819,9,2018-01-05 21:30:00+01:00,470,25500.0,22234.344821574923,,['bev0'],,<commodity_des.RentalProcess object at 0x28548a510>,sucess,74.11448273858308,0.0,0.0,0,False,30000.0,0.7411448273858308,0.7411448273858308,22234.344821574923
44,2018-01-05 18:15:00+01:00,457,,,0 days 02:35:30.108050178,0 days 01:02:13.900952014,0 days 03:37:44.009002192,15,,,0 days 01:51:36.249796778,0 days 01:51:36.249796778,8,,,25500.0,19437.72510453883,,,,<commodity_des.RentalProcess object at 0x28548a8d0>,failure - primary,64.79241701512943,0.0,0.0,0,False,30000.0,0.6479241701512942,0.6479241701512942,19437.725104538826
45,2018-01-05 05:00:00+01:00,404,2018-01-05 05:00:00+01:00,404,0 days 00:41:08.824658168,0 days 02:09:12.164536429,0 days 02:50:20.989194597,12,2018-01-05 08:00:00+01:00,416,0 days 00:29:31.883725957,0 days 00:29:31.883725957,2,2018-01-05 08:30:00+01:00,418,25500.0,5143.384704518151,,['bev0'],,<commodity_des.RentalProcess object at 0x28548ac90>,sucess,17.14461568172717,0.0,0.0,0,False,30000.0,0.1714461568172717,0.1714461568172717,5143.384704518151
46,2018-01-05 16:30:00+01:00,450,2018-01-05 16:30:00+01:00,450,0 days 00:41:29.917360017,0 days 02:33:56.883419557,0 days 03:15:26.800779574,14,2018-01-05 20:00:00+01:00,464,0 days 00:29:47.022028720,0 days 00:29:47.022028720,2,2018-01-05 20:30:00+01:00,466,25500.0,5187.327833367126,,['bev2'],,<commodity_des.RentalProcess object at 0x28548b050>,sucess,17.29109277789042,0.0,0.0,0,False,30000.0,0.1729109277789042,0.1729109277789042,5187.327833367126
47,2018-01-06 08:00:00+01:00,512,2018-01-06 08:00:00+01:00,512,0 days 01:18:07.147784538,0 days 01:42:26.142154693,0 days 03:00:33.289939231,13,2018-01-06 11:15:00+01:00,525,0 days 00:56:03.981663542,0 days 00:56:03.981663542,4,2018-01-06 12:15:00+01:00,529,25500.0,9764.89121778401,,['bev1'],,<commodity_des.RentalProcess object at 0x28548b410>,sucess,32.54963739261337,0.0,0.0,0,False,30000.0,0.3254963739261337,0.3254963739261337,9764.89121778401
48,2018-01-06 18:15:00+01:00,553,2018-01-06 18:15:00+01:00,553,0 days 03:40:28.351438546,0 days 01:06:37.386576680,0 days 04:47:05.738015226,20,2018-01-06 23:15:00+01:00,573,0 days 02:23:50.938302660,0 days 02:23:50.938302660,10,2018-01-07 01:45:00+01:00,583,28050.0,27559.06549696969,,['bev3'],['brs4'],<commodity_des.RentalProcess object at 0x28548b7d0>,sucess,91.86355165656563,6.863551656565633,2059.06549696969,1,True,33000.0,0.8351231968778694,0.8351231968778694,25053.69590633608
49,2018-01-06 18:30:00+01:00,554,2018-01-06 18:30:00+01:00,554,0 days 02:04:31.280292026,0 days 00:56:25.116819352,0 days 03:00:56.397111378,13,2018-01-06 21:45:00+01:00,567,0 days 01:29:22.162889014,0 days 01:29:22.162889014,6,2018-01-06 23:15:00+01:00,573,25500.0,15565.167275052409,,['bev4'],,<commodity_des.RentalProcess object at 0x28548bb90>,sucess,51.88389091684136,0.0,0.0,0,False,30000.0,0.5188389091684136,0.5188389091684136,15565.167275052407
50,2018-01-06 07:30:00+01:00,510,2018-01-06 07:30:00+01:00,510,0 days 01:16:06.004130206,0 days 00:51:05.205197383,0 days 02:07:11.209327589,9,2018-01-06 09:45:00+01:00,519,0 days 00:54:37.036457085,0 days 00:54:37.036457085,4,2018-01-06 10:45:00+01:00,523,25500.0,9512.50860459604,,['bev3'],,<commodity_des.RentalProcess object at 0x285490050>,sucess,31.70836201532013,0.0,0.0,0,False,30000.0,0.3170836201532013,0.3170836201532013,9512.50860459604
51,2018-01-06 15:15:00+01:00,541,2018-01-06 15:15:00+01:00,541,0 days 01:29:06.881451975,0 days 00:56:47.213643400,0 days 02:25:54.095095375,10,2018-01-06 17:45:00+01:00,551,0 days 01:03:57.474726299,0 days 01:03:57.474726299,5,2018-01-06 19:00:00+01:00,556,25500.0,11139.336358283319,,['bev0'],,<commodity_des.RentalProcess object at 0x285490350>,sucess,37.13112119427773,0.0,0.0,0,False,30000.0,0.3713112119427773,0.3713112119427773,11139.336358283319
52,2018-01-06 17:30:00+01:00,550,2018-01-06 17:30:00+01:00,550,0 days 02:43:00.519641414,0 days 01:35:49.046639693,0 days 04:18:49.566281107,18,2018-01-06 22:00:00+01:00,568,0 days 01:56:59.511704362,0 days 01:56:59.511704362,8,2018-01-07 00:00:00+01:00,576,25500.0,20376.082586277164,,['bev1'],,<commodity_des.RentalProcess object at 0x285490710>,sucess,67.92027528759054,0.0,0.0,0,False,30000.0,0.6792027528759055,0.6792027528759055,20376.082586277164
53,2018-01-06 10:30:00+01:00,522,2018-01-06 10:30:00+01:00,522,0 days 03:23:45.786564513,0 days 01:44:10.986225630,0 days 05:07:56.772790143,21,2018-01-06 15:45:00+01:00,543,0 days 02:26:14.487964962,0 days 02:26:14.487964962,10,2018-01-06 18:15:00+01:00,553,25500.0,25470.388676069495,,['bev4'],,<commodity_des.RentalProcess object at 0x285490ad0>,sucess,84.90129558689831,0.0,0.0,0,False,30000.0,0.8490129558689832,0.8490129558689832,25470.388676069495
54,2018-01-06 07:15:00+01:00,509,2018-01-06 07:15:00+01:00,509,0 days 03:27:34.124886187,0 days 01:43:45.736558478,0 days 05:11:19.861444665,21,2018-01-06 12:30:00+01:00,530,0 days 02:15:25.788311996,0 days 02:15:25.788311996,10,2018-01-06 15:00:00+01:00,540,28050.0,25946.09351288811,,['bev0'],['brs5'],<commodity_des.RentalProcess object at 0x285490e90>,sucess,86.4869783762937,1.486978376293706,446.09351288811183,1,True,33000.0,0.7862452579663064,0.7862452579663064,23587.35773898919
