time,emissions
2018-01-01 11:45:00+01:00,0.00022719
2018-01-01 12:00:00+01:00,0.00022528999999999998
2018-01-01 12:15:00+01:00,0.00022528999999999998
2018-01-01 12:30:00+01:00,0.00022528999999999998
2018-01-01 12:45:00+01:00,0.00022528999999999998
2018-01-01 13:00:00+01:00,0.00022088999999999998
2018-01-01 13:15:00+01:00,0.00022088999999999998
2018-01-01 13:30:00+01:00,0.00022088999999999998
2018-01-01 13:45:00+01:00,0.00022088999999999998
2018-01-01 14:00:00+01:00,0.00022071
2018-01-01 14:15:00+01:00,0.00022071
2018-01-01 14:30:00+01:00,0.00022071
2018-01-01 14:45:00+01:00,0.00022071
2018-01-01 15:00:00+01:00,0.00021758000000000001
2018-01-01 15:15:00+01:00,0.00021758000000000001
2018-01-01 15:30:00+01:00,0.00021758000000000001
2018-01-01 15:45:00+01:00,0.00021758000000000001
2018-01-01 16:00:00+01:00,0.00020708
2018-01-01 16:15:00+01:00,0.00020708
2018-01-01 16:30:00+01:00,0.00020708
2018-01-01 16:45:00+01:00,0.00020708
2018-01-01 17:00:00+01:00,0.00020559
2018-01-01 17:15:00+01:00,0.00020559
2018-01-01 17:30:00+01:00,0.00020559
2018-01-01 17:45:00+01:00,0.00020559
2018-01-01 18:00:00+01:00,0.00020616999999999999
2018-01-01 18:15:00+01:00,0.00020616999999999999
2018-01-01 18:30:00+01:00,0.00020616999999999999
2018-01-01 18:45:00+01:00,0.00020616999999999999
2018-01-01 19:00:00+01:00,0.0002147
2018-01-01 19:15:00+01:00,0.0002147
2018-01-01 19:30:00+01:00,0.0002147
2018-01-01 19:45:00+01:00,0.0002147
2018-01-01 20:00:00+01:00,0.00021804
2018-01-01 20:15:00+01:00,0.00021804
2018-01-01 20:30:00+01:00,0.00021804
2018-01-01 20:45:00+01:00,0.00021804
2018-01-01 21:00:00+01:00,0.00022644999999999997
2018-01-01 21:15:00+01:00,0.00022644999999999997
2018-01-01 21:30:00+01:00,0.00022644999999999997
2018-01-01 21:45:00+01:00,0.00022644999999999997
2018-01-01 22:00:00+01:00,0.00022684999999999998
2018-01-01 22:15:00+01:00,0.00022684999999999998
2018-01-01 22:30:00+01:00,0.00022684999999999998
2018-01-01 22:45:00+01:00,0.00022684999999999998
2018-01-01 23:00:00+01:00,0.00023516
2018-01-01 23:15:00+01:00,0.00023516
2018-01-01 23:30:00+01:00,0.00023516
2018-01-01 23:45:00+01:00,0.00023516
2018-01-02 00:00:00+01:00,0.000254
2018-01-02 00:15:00+01:00,0.000254
2018-01-02 00:30:00+01:00,0.000254
2018-01-02 00:45:00+01:00,0.000254
2018-01-02 01:00:00+01:00,0.00025008
2018-01-02 01:15:00+01:00,0.00025008
2018-01-02 01:30:00+01:00,0.00025008
2018-01-02 01:45:00+01:00,0.00025008
2018-01-02 02:00:00+01:00,0.00025298
2018-01-02 02:15:00+01:00,0.00025298
2018-01-02 02:30:00+01:00,0.00025298
2018-01-02 02:45:00+01:00,0.00025298
2018-01-02 03:00:00+01:00,0.00025372
2018-01-02 03:15:00+01:00,0.00025372
2018-01-02 03:30:00+01:00,0.00025372
2018-01-02 03:45:00+01:00,0.00025372
2018-01-02 04:00:00+01:00,0.00025161
2018-01-02 04:15:00+01:00,0.00025161
2018-01-02 04:30:00+01:00,0.00025161
2018-01-02 04:45:00+01:00,0.00025161
2018-01-02 05:00:00+01:00,0.00025117
2018-01-02 05:15:00+01:00,0.00025117
2018-01-02 05:30:00+01:00,0.00025117
2018-01-02 05:45:00+01:00,0.00025117
2018-01-02 06:00:00+01:00,0.00025236
2018-01-02 06:15:00+01:00,0.00025236
2018-01-02 06:30:00+01:00,0.00025236
2018-01-02 06:45:00+01:00,0.00025236
2018-01-02 07:00:00+01:00,0.00026474
2018-01-02 07:15:00+01:00,0.00026474
2018-01-02 07:30:00+01:00,0.00026474
2018-01-02 07:45:00+01:00,0.00026474
2018-01-02 08:00:00+01:00,0.00028456
2018-01-02 08:15:00+01:00,0.00028456
2018-01-02 08:30:00+01:00,0.00028456
2018-01-02 08:45:00+01:00,0.00028456
2018-01-02 09:00:00+01:00,0.00031108
2018-01-02 09:15:00+01:00,0.00031108
2018-01-02 09:30:00+01:00,0.00031108
2018-01-02 09:45:00+01:00,0.00031108
2018-01-02 10:00:00+01:00,0.00030977999999999995
2018-01-02 10:15:00+01:00,0.00030977999999999995
2018-01-02 10:30:00+01:00,0.00030977999999999995
2018-01-02 10:45:00+01:00,0.00030977999999999995
2018-01-02 11:00:00+01:00,0.00030472
2018-01-02 11:15:00+01:00,0.00030472
2018-01-02 11:30:00+01:00,0.00030472
2018-01-02 11:45:00+01:00,0.00030472
2018-01-02 12:00:00+01:00,0.00030767
2018-01-02 12:15:00+01:00,0.00030767
2018-01-02 12:30:00+01:00,0.00030767
2018-01-02 12:45:00+01:00,0.00030767
2018-01-02 13:00:00+01:00,0.00030433999999999995
2018-01-02 13:15:00+01:00,0.00030433999999999995
2018-01-02 13:30:00+01:00,0.00030433999999999995
2018-01-02 13:45:00+01:00,0.00030433999999999995
2018-01-02 14:00:00+01:00,0.00033438
2018-01-02 14:15:00+01:00,0.00033438
2018-01-02 14:30:00+01:00,0.00033438
2018-01-02 14:45:00+01:00,0.00033438
2018-01-02 15:00:00+01:00,0.00037445999999999996
2018-01-02 15:15:00+01:00,0.00037445999999999996
2018-01-02 15:30:00+01:00,0.00037445999999999996
2018-01-02 15:45:00+01:00,0.00037445999999999996
2018-01-02 16:00:00+01:00,0.00040786
2018-01-02 16:15:00+01:00,0.00040786
2018-01-02 16:30:00+01:00,0.00040786
2018-01-02 16:45:00+01:00,0.00040786
2018-01-02 17:00:00+01:00,0.00042167
2018-01-02 17:15:00+01:00,0.00042167
2018-01-02 17:30:00+01:00,0.00042167
2018-01-02 17:45:00+01:00,0.00042167
2018-01-02 18:00:00+01:00,0.00043574
2018-01-02 18:15:00+01:00,0.00043574
2018-01-02 18:30:00+01:00,0.00043574
2018-01-02 18:45:00+01:00,0.00043574
2018-01-02 19:00:00+01:00,0.00045477999999999995
2018-01-02 19:15:00+01:00,0.00045477999999999995
2018-01-02 19:30:00+01:00,0.00045477999999999995
2018-01-02 19:45:00+01:00,0.00045477999999999995
2018-01-02 20:00:00+01:00,0.00047777
2018-01-02 20:15:00+01:00,0.00047777
2018-01-02 20:30:00+01:00,0.00047777
2018-01-02 20:45:00+01:00,0.00047777
2018-01-02 21:00:00+01:00,0.00048682999999999995
2018-01-02 21:15:00+01:00,0.00048682999999999995
2018-01-02 21:30:00+01:00,0.00048682999999999995
2018-01-02 21:45:00+01:00,0.00048682999999999995
2018-01-02 22:00:00+01:00,0.000488
2018-01-02 22:15:00+01:00,0.000488
2018-01-02 22:30:00+01:00,0.000488
2018-01-02 22:45:00+01:00,0.000488
2018-01-02 23:00:00+01:00,0.00049484
2018-01-02 23:15:00+01:00,0.00049484
2018-01-02 23:30:00+01:00,0.00049484
2018-01-02 23:45:00+01:00,0.00049484
2018-01-03 00:00:00+01:00,0.00050337
2018-01-03 00:15:00+01:00,0.00050337
2018-01-03 00:30:00+01:00,0.00050337
2018-01-03 00:45:00+01:00,0.00050337
2018-01-03 01:00:00+01:00,0.00052046
2018-01-03 01:15:00+01:00,0.00052046
2018-01-03 01:30:00+01:00,0.00052046
2018-01-03 01:45:00+01:00,0.00052046
2018-01-03 02:00:00+01:00,0.0005350499999999999
2018-01-03 02:15:00+01:00,0.0005350499999999999
2018-01-03 02:30:00+01:00,0.0005350499999999999
2018-01-03 02:45:00+01:00,0.0005350499999999999
2018-01-03 03:00:00+01:00,0.00054554
2018-01-03 03:15:00+01:00,0.00054554
2018-01-03 03:30:00+01:00,0.00054554
2018-01-03 03:45:00+01:00,0.00054554
2018-01-03 04:00:00+01:00,0.0005246799999999999
2018-01-03 04:15:00+01:00,0.0005246799999999999
2018-01-03 04:30:00+01:00,0.0005246799999999999
2018-01-03 04:45:00+01:00,0.0005246799999999999
2018-01-03 05:00:00+01:00,0.00051189
2018-01-03 05:15:00+01:00,0.00051189
2018-01-03 05:30:00+01:00,0.00051189
2018-01-03 05:45:00+01:00,0.00051189
2018-01-03 06:00:00+01:00,0.0005140399999999999
2018-01-03 06:15:00+01:00,0.0005140399999999999
2018-01-03 06:30:00+01:00,0.0005140399999999999
2018-01-03 06:45:00+01:00,0.0005140399999999999
2018-01-03 07:00:00+01:00,0.0005104599999999999
2018-01-03 07:15:00+01:00,0.0005104599999999999
2018-01-03 07:30:00+01:00,0.0005104599999999999
2018-01-03 07:45:00+01:00,0.0005104599999999999
2018-01-03 08:00:00+01:00,0.00051424
2018-01-03 08:15:00+01:00,0.00051424
2018-01-03 08:30:00+01:00,0.00051424
2018-01-03 08:45:00+01:00,0.00051424
2018-01-03 09:00:00+01:00,0.0005208200000000001
2018-01-03 09:15:00+01:00,0.0005208200000000001
2018-01-03 09:30:00+01:00,0.0005208200000000001
2018-01-03 09:45:00+01:00,0.0005208200000000001
2018-01-03 10:00:00+01:00,0.00052519
2018-01-03 10:15:00+01:00,0.00052519
2018-01-03 10:30:00+01:00,0.00052519
2018-01-03 10:45:00+01:00,0.00052519
2018-01-03 11:00:00+01:00,0.00052166
2018-01-03 11:15:00+01:00,0.00052166
2018-01-03 11:30:00+01:00,0.00052166
2018-01-03 11:45:00+01:00,0.00052166
2018-01-03 12:00:00+01:00,0.0005386699999999999
2018-01-03 12:15:00+01:00,0.0005386699999999999
2018-01-03 12:30:00+01:00,0.0005386699999999999
2018-01-03 12:45:00+01:00,0.0005386699999999999
2018-01-03 13:00:00+01:00,0.0005515299999999999
2018-01-03 13:15:00+01:00,0.0005515299999999999
2018-01-03 13:30:00+01:00,0.0005515299999999999
2018-01-03 13:45:00+01:00,0.0005515299999999999
2018-01-03 14:00:00+01:00,0.0005647499999999999
2018-01-03 14:15:00+01:00,0.0005647499999999999
2018-01-03 14:30:00+01:00,0.0005647499999999999
2018-01-03 14:45:00+01:00,0.0005647499999999999
2018-01-03 15:00:00+01:00,0.00057325
2018-01-03 15:15:00+01:00,0.00057325
2018-01-03 15:30:00+01:00,0.00057325
2018-01-03 15:45:00+01:00,0.00057325
2018-01-03 16:00:00+01:00,0.00057241
2018-01-03 16:15:00+01:00,0.00057241
2018-01-03 16:30:00+01:00,0.00057241
2018-01-03 16:45:00+01:00,0.00057241
2018-01-03 17:00:00+01:00,0.00055864
2018-01-03 17:15:00+01:00,0.00055864
2018-01-03 17:30:00+01:00,0.00055864
2018-01-03 17:45:00+01:00,0.00055864
2018-01-03 18:00:00+01:00,0.000548
2018-01-03 18:15:00+01:00,0.000548
2018-01-03 18:30:00+01:00,0.000548
2018-01-03 18:45:00+01:00,0.000548
2018-01-03 19:00:00+01:00,0.00056021
2018-01-03 19:15:00+01:00,0.00056021
2018-01-03 19:30:00+01:00,0.00056021
2018-01-03 19:45:00+01:00,0.00056021
2018-01-03 20:00:00+01:00,0.00057224
2018-01-03 20:15:00+01:00,0.00057224
2018-01-03 20:30:00+01:00,0.00057224
2018-01-03 20:45:00+01:00,0.00057224
2018-01-03 21:00:00+01:00,0.00057921
2018-01-03 21:15:00+01:00,0.00057921
2018-01-03 21:30:00+01:00,0.00057921
2018-01-03 21:45:00+01:00,0.00057921
2018-01-03 22:00:00+01:00,0.0005876599999999999
2018-01-03 22:15:00+01:00,0.0005876599999999999
2018-01-03 22:30:00+01:00,0.0005876599999999999
2018-01-03 22:45:00+01:00,0.0005876599999999999
2018-01-03 23:00:00+01:00,0.00059773
2018-01-03 23:15:00+01:00,0.00059773
2018-01-03 23:30:00+01:00,0.00059773
2018-01-03 23:45:00+01:00,0.00059773
2018-01-04 00:00:00+01:00,0.0006020499999999999
2018-01-04 00:15:00+01:00,0.0006020499999999999
2018-01-04 00:30:00+01:00,0.0006020499999999999
2018-01-04 00:45:00+01:00,0.0006020499999999999
2018-01-04 01:00:00+01:00,0.00060713
2018-01-04 01:15:00+01:00,0.00060713
2018-01-04 01:30:00+01:00,0.00060713
2018-01-04 01:45:00+01:00,0.00060713
2018-01-04 02:00:00+01:00,0.00060093
2018-01-04 02:15:00+01:00,0.00060093
2018-01-04 02:30:00+01:00,0.00060093
2018-01-04 02:45:00+01:00,0.00060093
2018-01-04 03:00:00+01:00,0.0005806499999999999
2018-01-04 03:15:00+01:00,0.0005806499999999999
2018-01-04 03:30:00+01:00,0.0005806499999999999
2018-01-04 03:45:00+01:00,0.0005806499999999999
2018-01-04 04:00:00+01:00,0.0005462799999999999
2018-01-04 04:15:00+01:00,0.0005462799999999999
2018-01-04 04:30:00+01:00,0.0005462799999999999
2018-01-04 04:45:00+01:00,0.0005462799999999999
2018-01-04 05:00:00+01:00,0.00051861
2018-01-04 05:15:00+01:00,0.00051861
2018-01-04 05:30:00+01:00,0.00051861
2018-01-04 05:45:00+01:00,0.00051861
2018-01-04 06:00:00+01:00,0.00049168
2018-01-04 06:15:00+01:00,0.00049168
2018-01-04 06:30:00+01:00,0.00049168
2018-01-04 06:45:00+01:00,0.00049168
2018-01-04 07:00:00+01:00,0.00047651
2018-01-04 07:15:00+01:00,0.00047651
2018-01-04 07:30:00+01:00,0.00047651
2018-01-04 07:45:00+01:00,0.00047651
2018-01-04 08:00:00+01:00,0.00047561
2018-01-04 08:15:00+01:00,0.00047561
2018-01-04 08:30:00+01:00,0.00047561
2018-01-04 08:45:00+01:00,0.00047561
2018-01-04 09:00:00+01:00,0.00046475
2018-01-04 09:15:00+01:00,0.00046475
2018-01-04 09:30:00+01:00,0.00046475
2018-01-04 09:45:00+01:00,0.00046475
2018-01-04 10:00:00+01:00,0.0004541
2018-01-04 10:15:00+01:00,0.0004541
2018-01-04 10:30:00+01:00,0.0004541
2018-01-04 10:45:00+01:00,0.0004541
2018-01-04 11:00:00+01:00,0.00044741000000000003
2018-01-04 11:15:00+01:00,0.00044741000000000003
2018-01-04 11:30:00+01:00,0.00044741000000000003
2018-01-04 11:45:00+01:00,0.00044741000000000003
2018-01-04 12:00:00+01:00,0.00044245999999999993
2018-01-04 12:15:00+01:00,0.00044245999999999993
2018-01-04 12:30:00+01:00,0.00044245999999999993
2018-01-04 12:45:00+01:00,0.00044245999999999993
2018-01-04 13:00:00+01:00,0.00043279
2018-01-04 13:15:00+01:00,0.00043279
2018-01-04 13:30:00+01:00,0.00043279
2018-01-04 13:45:00+01:00,0.00043279
2018-01-04 14:00:00+01:00,0.00043851999999999997
2018-01-04 14:15:00+01:00,0.00043851999999999997
2018-01-04 14:30:00+01:00,0.00043851999999999997
2018-01-04 14:45:00+01:00,0.00043851999999999997
2018-01-04 15:00:00+01:00,0.00044312999999999997
2018-01-04 15:15:00+01:00,0.00044312999999999997
2018-01-04 15:30:00+01:00,0.00044312999999999997
2018-01-04 15:45:00+01:00,0.00044312999999999997
2018-01-04 16:00:00+01:00,0.00043935
2018-01-04 16:15:00+01:00,0.00043935
2018-01-04 16:30:00+01:00,0.00043935
2018-01-04 16:45:00+01:00,0.00043935
2018-01-04 17:00:00+01:00,0.00044061999999999997
2018-01-04 17:15:00+01:00,0.00044061999999999997
2018-01-04 17:30:00+01:00,0.00044061999999999997
2018-01-04 17:45:00+01:00,0.00044061999999999997
2018-01-04 18:00:00+01:00,0.00043779
2018-01-04 18:15:00+01:00,0.00043779
2018-01-04 18:30:00+01:00,0.00043779
2018-01-04 18:45:00+01:00,0.00043779
2018-01-04 19:00:00+01:00,0.00043237
2018-01-04 19:15:00+01:00,0.00043237
2018-01-04 19:30:00+01:00,0.00043237
2018-01-04 19:45:00+01:00,0.00043237
2018-01-04 20:00:00+01:00,0.00042657999999999997
2018-01-04 20:15:00+01:00,0.00042657999999999997
2018-01-04 20:30:00+01:00,0.00042657999999999997
2018-01-04 20:45:00+01:00,0.00042657999999999997
2018-01-04 21:00:00+01:00,0.00041387
2018-01-04 21:15:00+01:00,0.00041387
2018-01-04 21:30:00+01:00,0.00041387
2018-01-04 21:45:00+01:00,0.00041387
2018-01-04 22:00:00+01:00,0.00040988
2018-01-04 22:15:00+01:00,0.00040988
2018-01-04 22:30:00+01:00,0.00040988
2018-01-04 22:45:00+01:00,0.00040988
2018-01-04 23:00:00+01:00,0.00038304
2018-01-04 23:15:00+01:00,0.00038304
2018-01-04 23:30:00+01:00,0.00038304
2018-01-04 23:45:00+01:00,0.00038304
2018-01-05 00:00:00+01:00,0.00035461
2018-01-05 00:15:00+01:00,0.00035461
2018-01-05 00:30:00+01:00,0.00035461
2018-01-05 00:45:00+01:00,0.00035461
2018-01-05 01:00:00+01:00,0.00034507
2018-01-05 01:15:00+01:00,0.00034507
2018-01-05 01:30:00+01:00,0.00034507
2018-01-05 01:45:00+01:00,0.00034507
2018-01-05 02:00:00+01:00,0.00034001999999999996
2018-01-05 02:15:00+01:00,0.00034001999999999996
2018-01-05 02:30:00+01:00,0.00034001999999999996
2018-01-05 02:45:00+01:00,0.00034001999999999996
2018-01-05 03:00:00+01:00,0.00032569
2018-01-05 03:15:00+01:00,0.00032569
2018-01-05 03:30:00+01:00,0.00032569
2018-01-05 03:45:00+01:00,0.00032569
2018-01-05 04:00:00+01:00,0.00032029
2018-01-05 04:15:00+01:00,0.00032029
2018-01-05 04:30:00+01:00,0.00032029
2018-01-05 04:45:00+01:00,0.00032029
2018-01-05 05:00:00+01:00,0.00032581
2018-01-05 05:15:00+01:00,0.00032581
2018-01-05 05:30:00+01:00,0.00032581
2018-01-05 05:45:00+01:00,0.00032581
2018-01-05 06:00:00+01:00,0.00033158999999999993
2018-01-05 06:15:00+01:00,0.00033158999999999993
2018-01-05 06:30:00+01:00,0.00033158999999999993
2018-01-05 06:45:00+01:00,0.00033158999999999993
2018-01-05 07:00:00+01:00,0.00036182999999999994
2018-01-05 07:15:00+01:00,0.00036182999999999994
2018-01-05 07:30:00+01:00,0.00036182999999999994
2018-01-05 07:45:00+01:00,0.00036182999999999994
2018-01-05 08:00:00+01:00,0.00037632999999999997
2018-01-05 08:15:00+01:00,0.00037632999999999997
2018-01-05 08:30:00+01:00,0.00037632999999999997
2018-01-05 08:45:00+01:00,0.00037632999999999997
2018-01-05 09:00:00+01:00,0.00039726
2018-01-05 09:15:00+01:00,0.00039726
2018-01-05 09:30:00+01:00,0.00039726
2018-01-05 09:45:00+01:00,0.00039726
2018-01-05 10:00:00+01:00,0.0004151
2018-01-05 10:15:00+01:00,0.0004151
2018-01-05 10:30:00+01:00,0.0004151
2018-01-05 10:45:00+01:00,0.0004151
2018-01-05 11:00:00+01:00,0.00042183999999999993
2018-01-05 11:15:00+01:00,0.00042183999999999993
2018-01-05 11:30:00+01:00,0.00042183999999999993
2018-01-05 11:45:00+01:00,0.00042183999999999993
2018-01-05 12:00:00+01:00,0.00043491
2018-01-05 12:15:00+01:00,0.00043491
2018-01-05 12:30:00+01:00,0.00043491
2018-01-05 12:45:00+01:00,0.00043491
2018-01-05 13:00:00+01:00,0.00044787
2018-01-05 13:15:00+01:00,0.00044787
2018-01-05 13:30:00+01:00,0.00044787
2018-01-05 13:45:00+01:00,0.00044787
2018-01-05 14:00:00+01:00,0.00045373
2018-01-05 14:15:00+01:00,0.00045373
2018-01-05 14:30:00+01:00,0.00045373
2018-01-05 14:45:00+01:00,0.00045373
2018-01-05 15:00:00+01:00,0.00045681
2018-01-05 15:15:00+01:00,0.00045681
2018-01-05 15:30:00+01:00,0.00045681
2018-01-05 15:45:00+01:00,0.00045681
2018-01-05 16:00:00+01:00,0.00045704
2018-01-05 16:15:00+01:00,0.00045704
2018-01-05 16:30:00+01:00,0.00045704
2018-01-05 16:45:00+01:00,0.00045704
2018-01-05 17:00:00+01:00,0.00046144999999999997
2018-01-05 17:15:00+01:00,0.00046144999999999997
2018-01-05 17:30:00+01:00,0.00046144999999999997
2018-01-05 17:45:00+01:00,0.00046144999999999997
2018-01-05 18:00:00+01:00,0.00046805999999999996
2018-01-05 18:15:00+01:00,0.00046805999999999996
2018-01-05 18:30:00+01:00,0.00046805999999999996
2018-01-05 18:45:00+01:00,0.00046805999999999996
2018-01-05 19:00:00+01:00,0.00046901999999999995
2018-01-05 19:15:00+01:00,0.00046901999999999995
2018-01-05 19:30:00+01:00,0.00046901999999999995
2018-01-05 19:45:00+01:00,0.00046901999999999995
2018-01-05 20:00:00+01:00,0.00047995
2018-01-05 20:15:00+01:00,0.00047995
2018-01-05 20:30:00+01:00,0.00047995
2018-01-05 20:45:00+01:00,0.00047995
2018-01-05 21:00:00+01:00,0.00047663999999999996
2018-01-05 21:15:00+01:00,0.00047663999999999996
2018-01-05 21:30:00+01:00,0.00047663999999999996
2018-01-05 21:45:00+01:00,0.00047663999999999996
2018-01-05 22:00:00+01:00,0.00048214999999999993
2018-01-05 22:15:00+01:00,0.00048214999999999993
2018-01-05 22:30:00+01:00,0.00048214999999999993
2018-01-05 22:45:00+01:00,0.00048214999999999993
2018-01-05 23:00:00+01:00,0.00048220999999999995
2018-01-05 23:15:00+01:00,0.00048220999999999995
2018-01-05 23:30:00+01:00,0.00048220999999999995
2018-01-05 23:45:00+01:00,0.00048220999999999995
2018-01-06 00:00:00+01:00,0.00047708999999999995
2018-01-06 00:15:00+01:00,0.00047708999999999995
2018-01-06 00:30:00+01:00,0.00047708999999999995
2018-01-06 00:45:00+01:00,0.00047708999999999995
2018-01-06 01:00:00+01:00,0.00050384
2018-01-06 01:15:00+01:00,0.00050384
2018-01-06 01:30:00+01:00,0.00050384
2018-01-06 01:45:00+01:00,0.00050384
2018-01-06 02:00:00+01:00,0.0005211599999999999
2018-01-06 02:15:00+01:00,0.0005211599999999999
2018-01-06 02:30:00+01:00,0.0005211599999999999
2018-01-06 02:45:00+01:00,0.0005211599999999999
2018-01-06 03:00:00+01:00,0.00053865
2018-01-06 03:15:00+01:00,0.00053865
2018-01-06 03:30:00+01:00,0.00053865
2018-01-06 03:45:00+01:00,0.00053865
2018-01-06 04:00:00+01:00,0.00055557
2018-01-06 04:15:00+01:00,0.00055557
2018-01-06 04:30:00+01:00,0.00055557
2018-01-06 04:45:00+01:00,0.00055557
2018-01-06 05:00:00+01:00,0.0005521
2018-01-06 05:15:00+01:00,0.0005521
2018-01-06 05:30:00+01:00,0.0005521
2018-01-06 05:45:00+01:00,0.0005521
2018-01-06 06:00:00+01:00,0.000543
2018-01-06 06:15:00+01:00,0.000543
2018-01-06 06:30:00+01:00,0.000543
2018-01-06 06:45:00+01:00,0.000543
2018-01-06 07:00:00+01:00,0.0005633799999999999
2018-01-06 07:15:00+01:00,0.0005633799999999999
2018-01-06 07:30:00+01:00,0.0005633799999999999
2018-01-06 07:45:00+01:00,0.0005633799999999999
2018-01-06 08:00:00+01:00,0.00056424
2018-01-06 08:15:00+01:00,0.00056424
2018-01-06 08:30:00+01:00,0.00056424
2018-01-06 08:45:00+01:00,0.00056424
2018-01-06 09:00:00+01:00,0.0005567
2018-01-06 09:15:00+01:00,0.0005567
2018-01-06 09:30:00+01:00,0.0005567
2018-01-06 09:45:00+01:00,0.0005567
2018-01-06 10:00:00+01:00,0.0005565599999999999
2018-01-06 10:15:00+01:00,0.0005565599999999999
2018-01-06 10:30:00+01:00,0.0005565599999999999
2018-01-06 10:45:00+01:00,0.0005565599999999999
2018-01-06 11:00:00+01:00,0.0005598099999999999
2018-01-06 11:15:00+01:00,0.0005598099999999999
2018-01-06 11:30:00+01:00,0.0005598099999999999
2018-01-06 11:45:00+01:00,0.0005598099999999999
2018-01-06 12:00:00+01:00,0.0005615399999999999
2018-01-06 12:15:00+01:00,0.0005615399999999999
2018-01-06 12:30:00+01:00,0.0005615399999999999
2018-01-06 12:45:00+01:00,0.0005615399999999999
2018-01-06 13:00:00+01:00,0.00056432
2018-01-06 13:15:00+01:00,0.00056432
2018-01-06 13:30:00+01:00,0.00056432
2018-01-06 13:45:00+01:00,0.00056432
2018-01-06 14:00:00+01:00,0.00057027
2018-01-06 14:15:00+01:00,0.00057027
2018-01-06 14:30:00+01:00,0.00057027
2018-01-06 14:45:00+01:00,0.00057027
2018-01-06 15:00:00+01:00,0.0005809299999999999
2018-01-06 15:15:00+01:00,0.0005809299999999999
2018-01-06 15:30:00+01:00,0.0005809299999999999
2018-01-06 15:45:00+01:00,0.0005809299999999999
2018-01-06 16:00:00+01:00,0.0005736599999999999
2018-01-06 16:15:00+01:00,0.0005736599999999999
2018-01-06 16:30:00+01:00,0.0005736599999999999
2018-01-06 16:45:00+01:00,0.0005736599999999999
2018-01-06 17:00:00+01:00,0.00054947
2018-01-06 17:15:00+01:00,0.00054947
2018-01-06 17:30:00+01:00,0.00054947
2018-01-06 17:45:00+01:00,0.00054947
2018-01-06 18:00:00+01:00,0.00054787
2018-01-06 18:15:00+01:00,0.00054787
2018-01-06 18:30:00+01:00,0.00054787
2018-01-06 18:45:00+01:00,0.00054787
2018-01-06 19:00:00+01:00,0.00055221
2018-01-06 19:15:00+01:00,0.00055221
2018-01-06 19:30:00+01:00,0.00055221
2018-01-06 19:45:00+01:00,0.00055221
2018-01-06 20:00:00+01:00,0.0005699500000000001
2018-01-06 20:15:00+01:00,0.0005699500000000001
2018-01-06 20:30:00+01:00,0.0005699500000000001
2018-01-06 20:45:00+01:00,0.0005699500000000001
2018-01-06 21:00:00+01:00,0.00057786
2018-01-06 21:15:00+01:00,0.00057786
2018-01-06 21:30:00+01:00,0.00057786
2018-01-06 21:45:00+01:00,0.00057786
2018-01-06 22:00:00+01:00,0.00058139
2018-01-06 22:15:00+01:00,0.00058139
2018-01-06 22:30:00+01:00,0.00058139
2018-01-06 22:45:00+01:00,0.00058139
2018-01-06 23:00:00+01:00,0.0006021799999999999
