"Source: https://www.bdew.de/energie/standardlastprofile-strom/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Profile,H0,H0,H0,H0,H0,H0,H0,H0,H0,G0,G0,G0,G0,G0,G0,G0,G0,G0,G1,G1,G1,G1,G1,G1,G1,G1,G1,G2,G2,G2,G2,G2,G2,G2,G2,G2,G3,G3,G3,G3,G3,G3,G3,G3,G3,G4,G4,G4,G4,G4,G4,G4,G4,G4,G5,G5,G5,G5,G5,G5,G5,G5,G5,G6,G6,G6,G6,G6,G6,G6,G6,G6,L0,L0,L0,L0,L0,L0,L0,L0,L0,L1,L1,L1,L1,L1,L1,L1,L1,L1,L2,L2,L2,L2,L2,L2,L2,L2,L2,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,H25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,G25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,L25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,P25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25,S25
02:00,43.9,47.3,40.1,54.5,57.0,51.3,48.4,51.7,45.5,66.8,48.7,49.4,70.2,52.0,54.2,72.6,51.2,56.7,26.3,26.3,26.6,20.9,20.9,21.0,18.6,19.2,18.9,36.0,41.0,33.9,27.2,27.4,26.5,31.6,33.8,30.8,98.2,91.0,98.0,94.0,91.1,93.6,94.7,90.3,90.0,59.1,54.0,57.2,70.3,63.7,68.0,61.8,57.4,61.1,203.7,42.0,47.5,184.6,42.0,43.9,182.9,41.9,41.4,49.4,65.1,42.3,46.5,54.8,39.7,48.1,57.0,39.7,66.2,59.5,59.6,55.2,53.2,53.2,60.0,55.8,56.9,63.2,56.7,58.0,52.2,49.1,50.1,57.4,55.7,56.7,68.1,61.0,60.4,57.9,55.6,56.0,62.4,57.0,58.6,64.796,69.832,61.148,66.892,69.652,63.04,66.664,70.12,61.856,70.0,73.304,64.092,71.448,75.52,67.432,79.408,82.4,74.68,85.044,87.26,79.652,82.148,84.296,77.7,69.952,74.676,66.04,67.356,68.696,62.52,64.064,67.08,59.496,62.144,66.3,59.796,57.312,56.276,57.224,57.164,56.312,58.152,56.54,55.192,56.36,52.608,52.396,53.332,50.576,49.504,50.0,51.884,50.48,52.34,52.128,49.996,50.648,51.536,50.344,50.396,49.72,48.26,49.632,51.056,49.644,49.94,55.156,53.796,54.652,59.784,57.052,59.532,66.2,59.5,59.6,66.2,59.5,59.6,64.132,58.268,58.7,60.0,55.8,56.9,57.6,54.5,55.052,55.2,53.2,53.2,55.2,53.2,53.2,55.2,53.2,53.2,57.6,54.5,55.052,60.0,55.8,56.9,66.2,59.5,59.6,66.2,59.5,59.6,122.608,119.696,123.052,120.444,120.464,117.3,129.468,118.744,116.284,115.252,112.508,111.84,93.272,92.22,87.196,91.108,85.216,93.312,97.716,99.3,88.808,94.396,90.68,90.632,85.36,86.556,85.828,103.392,95.68,95.644,119.256,120.48,114.536,130.936,130.652,135.016,176.868,192.452,173.152,163.136,158.796,149.04,112.112,113.852,100.94,66.352,79.232,62.528,18.684,22.06,22.692,24.62,22.38,16.164,30.824,26.152,22.176,37.072,33.784,30.636,38.34,28.924,31.592,101.8,84.784,79.428,160.08,158.388,157.304,203.464,204.66,204.06
02:15,42.3,45.5,39.6,52.6,55.0,50.3,46.8,49.4,44.5,65.1,46.9,48.5,68.9,51.4,53.7,70.4,49.5,55.6,25.8,25.7,26.6,20.9,20.9,21.0,18.5,19.7,18.9,34.4,38.2,33.1,26.4,26.0,26.2,30.6,32.2,29.9,95.1,88.7,95.1,94.3,91.5,94.1,95.0,91.0,90.3,58.6,53.7,56.6,69.8,63.7,67.9,61.6,57.4,61.1,198.9,40.9,49.2,182.2,41.9,44.3,183.1,42.6,40.1,48.1,63.0,41.7,45.2,51.7,39.1,45.9,54.3,39.0,64.8,58.8,59.2,54.2,52.7,52.7,59.1,55.3,56.4,62.3,56.3,57.7,52.0,49.6,50.2,58.0,57.0,57.6,66.2,60.1,59.9,56.8,55.2,55.1,61.4,56.2,57.7,63.572,68.036,60.572,65.844,68.352,62.496,65.912,68.792,61.368,69.032,72.148,63.656,70.336,74.26,66.816,78.296,80.768,73.956,83.892,85.272,78.712,80.78,82.576,76.848,68.872,73.316,65.408,66.432,67.644,62.004,63.056,65.64,58.94,61.068,64.824,59.296,56.908,55.984,57.024,56.756,56.516,57.736,55.86,54.788,56.068,52.352,52.292,53.052,50.34,49.244,50.092,51.42,50.204,52.112,51.596,49.86,50.536,51.24,49.952,50.36,49.528,48.256,49.536,50.584,49.3,49.76,54.908,53.744,54.592,59.216,56.488,58.956,64.8,58.8,59.2,64.8,58.8,59.2,62.9,57.632,58.268,59.1,55.3,56.4,56.652,54.0,54.552,54.2,52.7,52.7,54.2,52.7,52.7,54.2,52.7,52.7,56.652,54.0,54.552,59.1,55.3,56.4,64.8,58.8,59.2,64.8,58.8,59.2,124.296,120.468,120.016,118.324,123.756,117.32,128.704,126.848,117.596,112.836,117.332,111.724,83.508,83.04,88.06,89.076,97.008,88.94,97.992,95.14,92.668,100.632,100.268,92.3,86.792,85.908,86.096,100.676,93.628,95.4,118.576,120.028,115.016,131.16,128.808,133.972,177.112,185.048,169.808,162.98,156.804,150.176,113.908,122.392,100.396,66.644,80.62,62.168,18.856,21.904,23.512,24.216,22.66,16.66,31.892,27.068,22.508,37.148,35.076,30.86,37.976,31.012,32.444,97.224,85.692,80.272,167.232,162.884,158.956,210.056,204.8,204.484
02:30,41.4,44.2,39.4,51.4,53.5,49.2,45.7,47.8,43.8,64.1,45.2,47.9,67.9,51.0,53.4,68.5,48.0,54.7,25.1,25.1,26.6,20.9,20.8,21.0,18.6,20.3,18.9,33.7,35.9,32.6,26.3,25.0,26.2,30.4,31.1,29.5,91.9,86.4,91.9,94.8,92.1,94.7,95.0,91.2,90.2,58.0,53.4,56.1,69.5,63.9,67.7,61.3,57.5,61.2,192.6,39.6,52.2,181.2,42.0,50.0,182.9,43.1,42.8,47.6,60.9,40.9,44.4,48.7,38.5,44.1,52.0,38.5,63.4,58.0,58.8,53.4,52.3,52.3,58.3,54.9,56.0,61.5,56.1,57.5,51.8,50.1,50.3,58.5,58.1,58.3,64.3,59.2,59.6,56.0,54.9,54.3,60.4,55.6,56.9,62.64,66.712,60.1,65.168,67.316,62.14,65.192,67.86,60.976,68.304,71.016,63.308,69.768,73.196,66.58,77.136,79.176,73.256,82.6,83.88,77.92,79.708,81.26,76.096,68.316,72.44,65.104,65.82,66.516,61.592,62.296,64.804,58.64,60.316,63.732,58.908,56.308,55.472,56.724,56.216,56.048,57.572,55.3,55.096,55.864,52.184,51.872,53.088,50.02,49.14,49.852,50.816,49.616,51.84,51.132,49.48,50.46,51.148,49.612,50.196,49.148,47.704,49.472,50.36,49.268,49.84,54.732,53.124,54.88,58.992,55.9,59.064,63.4,58.0,58.8,63.4,58.0,58.8,61.7,56.968,57.868,58.3,54.9,56.0,55.852,53.6,54.152,53.4,52.3,52.3,53.4,52.3,52.3,53.4,52.3,52.3,55.852,53.6,54.152,58.3,54.9,56.0,63.4,58.0,58.8,63.4,58.0,58.8,122.924,113.268,119.048,121.132,119.276,118.136,130.48,116.152,118.432,108.168,115.136,109.428,82.508,86.48,85.168,91.068,94.336,88.94,95.612,102.84,92.8,95.728,95.632,91.676,86.56,84.192,87.7,100.548,92.664,94.668,117.912,117.032,112.424,128.712,127.528,131.76,176.364,184.964,172.356,163.856,153.548,154.46,108.808,117.748,102.58,66.944,77.108,63.364,20.42,23.4,25.136,23.604,22.92,17.248,30.36,29.42,22.912,35.3,35.484,31.728,39.936,33.5,33.556,97.76,84.1,81.48,164.396,162.788,157.508,207.592,201.7,202.54
02:45,40.8,43.3,39.1,50.8,52.4,48.3,44.9,46.6,43.3,63.5,43.9,47.7,67.3,50.5,53.3,67.3,46.7,54.2,24.6,24.6,26.5,20.8,20.8,20.8,18.9,20.8,18.9,33.3,34.2,32.3,26.4,24.5,26.4,30.3,30.3,29.3,89.5,84.7,89.5,95.0,92.5,95.0,94.3,90.7,89.5,57.6,53.1,55.8,69.3,63.9,67.5,61.2,57.6,61.2,188.4,38.3,57.4,182.4,42.3,64.5,183.4,43.3,52.4,47.3,58.9,40.4,43.9,46.2,38.1,42.7,49.7,38.1,62.1,57.4,58.4,52.8,51.9,51.9,57.4,54.7,55.6,60.8,56.1,57.2,51.4,50.2,50.2,58.4,58.4,58.4,62.7,58.5,59.4,55.2,54.4,53.6,59.4,55.2,56.1,61.768,65.452,59.736,64.496,66.592,61.884,64.672,66.676,60.68,67.728,70.124,63.016,69.18,72.372,66.444,76.288,77.928,72.744,81.616,82.568,77.36,79.072,80.06,75.568,67.952,71.352,64.756,65.236,65.62,61.432,61.616,64.124,58.736,59.648,62.78,58.612,57.076,55.832,57.08,56.64,55.94,57.712,55.78,55.452,56.24,52.34,51.828,53.436,49.596,49.144,49.804,50.928,50.084,51.88,51.244,49.44,50.364,51.028,49.612,50.248,49.052,47.784,49.608,50.484,49.276,49.916,55.132,52.884,54.476,59.008,56.092,59.112,62.1,57.4,58.4,62.1,57.4,58.4,60.532,56.5,57.468,57.4,54.7,55.6,55.1,53.3,53.752,52.8,51.9,51.9,52.8,51.9,51.9,52.8,51.9,51.9,55.1,53.3,53.752,57.4,54.7,55.6,62.1,57.4,58.4,62.1,57.4,58.4,126.072,116.252,119.736,121.604,118.772,116.18,126.188,120.556,119.428,110.728,112.084,112.368,84.104,84.92,84.728,96.064,85.324,87.572,94.316,100.608,89.98,96.276,98.36,94.42,84.58,86.812,87.996,100.344,93.788,93.964,121.908,115.268,112.756,128.76,127.092,131.904,178.136,184.244,173.444,158.036,154.764,153.82,104.3,114.46,105.024,68.12,78.388,65.22,20.12,24.708,24.724,26.748,24.052,18.06,31.584,28.58,22.72,34.572,34.084,32.812,38.344,32.504,35.624,98.424,87.936,82.02,165.996,164.8,159.78,204.892,198.172,204.568
03:00,40.3,42.4,38.8,50.3,51.5,47.5,44.4,45.5,43.0,63.4,43.0,47.9,66.9,49.6,53.1,67.0,45.7,54.1,24.4,24.4,26.2,20.8,20.8,20.6,19.5,21.2,19.0,32.7,33.3,31.9,26.3,24.2,26.5,29.8,29.5,29.2,88.6,84.0,88.4,94.3,92.4,94.4,92.7,89.2,88.0,57.5,52.9,55.9,69.0,63.6,67.0,61.1,57.7,61.1,189.1,37.4,65.9,186.5,42.8,89.7,185.2,43.0,71.0,46.9,57.1,40.2,43.4,44.3,38.0,41.6,47.2,38.0,60.7,57.0,57.9,52.3,51.4,51.4,56.6,54.6,55.1,60.1,56.2,57.0,50.7,49.8,49.9,57.5,57.4,57.5,61.2,58.1,59.0,54.5,53.8,53.1,58.1,55.1,55.4,61.592,65.092,60.072,64.524,66.452,62.212,64.364,67.092,61.124,67.656,69.788,63.584,68.992,72.2,66.972,76.012,77.4,72.824,81.312,81.9,77.424,78.388,79.272,75.608,67.704,70.948,64.752,65.168,65.828,61.868,61.824,64.052,59.112,59.468,62.472,58.832,57.232,55.344,57.176,56.656,56.496,58.032,56.216,54.072,56.58,52.864,52.076,53.664,50.396,49.064,50.224,51.1,49.628,52.332,50.74,49.616,50.664,51.608,49.976,50.396,49.412,47.872,50.056,50.932,49.54,50.412,55.004,53.068,55.396,59.808,56.036,59.892,60.7,57.0,57.9,60.7,57.0,57.9,59.332,56.2,56.968,56.6,54.6,55.1,54.452,53.0,53.252,52.3,51.4,51.4,52.3,51.4,51.4,52.3,51.4,51.4,54.452,53.0,53.252,56.6,54.6,55.1,60.7,57.0,57.9,60.7,57.0,57.9,119.38,120.292,119.012,116.444,125.92,118.624,127.464,117.696,120.732,111.716,115.696,114.812,93.436,89.644,85.508,91.532,86.724,90.052,89.636,94.32,92.992,95.772,108.688,89.74,86.78,82.844,84.392,98.236,92.892,94.312,122.696,115.884,114.724,129.968,130.592,132.588,178.236,186.048,175.116,160.008,155.676,153.584,108.528,103.04,104.192,68.6,81.676,69.104,22.224,27.044,24.688,25.86,26.496,19.232,31.168,29.804,23.58,34.048,38.984,33.552,42.348,33.88,36.66,103.8,86.144,83.26,168.836,163.196,164.372,204.096,214.424,206.0
03:15,39.9,41.5,38.6,50.0,50.8,46.9,43.9,44.5,43.0,63.6,42.5,48.7,66.7,48.5,53.2,67.5,44.9,54.6,24.5,24.5,25.8,20.8,20.8,20.4,20.2,21.3,19.1,32.0,33.0,31.5,25.8,24.0,26.6,29.0,28.7,29.1,88.6,84.0,88.3,93.1,91.9,93.3,90.6,87.2,86.1,57.5,52.7,56.2,68.8,63.0,66.4,61.1,57.7,60.9,194.0,36.9,78.5,192.6,43.3,121.1,188.7,42.2,95.9,46.4,55.4,40.2,43.0,42.8,38.1,40.6,44.7,38.1,59.4,56.7,57.4,51.8,50.9,51.0,55.7,54.6,54.5,59.5,56.3,56.7,49.7,48.9,49.2,55.9,55.5,55.9,60.0,57.9,58.7,53.9,53.1,52.7,56.9,55.2,54.9,60.876,64.216,59.752,64.004,65.948,61.988,63.928,66.38,61.052,67.236,69.356,63.36,68.508,71.508,66.512,75.088,76.328,72.504,80.824,80.852,76.972,77.724,78.452,75.216,67.212,69.996,64.66,64.82,65.38,61.78,61.272,63.372,59.072,59.072,61.816,58.52,57.384,55.216,57.5,57.0,55.752,58.408,56.636,54.328,57.128,53.156,51.62,54.488,50.34,48.576,50.784,51.32,49.568,52.544,50.744,49.556,50.82,51.384,49.648,50.812,49.432,47.64,50.164,50.956,49.048,50.872,55.52,53.284,55.776,59.852,55.692,60.252,59.4,56.7,57.4,59.4,56.7,57.4,58.168,56.0,56.432,55.7,54.6,54.5,53.752,52.752,52.752,51.8,50.9,51.0,51.8,50.9,51.0,51.8,50.9,51.0,53.752,52.752,52.752,55.7,54.6,54.5,59.4,56.7,57.4,59.4,56.7,57.4,123.472,118.432,118.74,119.54,119.6,116.888,120.136,115.244,119.76,109.244,121.34,114.208,80.78,85.672,84.608,88.772,82.864,87.756,90.104,91.196,90.512,102.064,95.18,90.56,88.112,84.252,85.608,98.156,96.14,93.6,123.456,117.78,114.98,125.884,129.036,131.86,183.408,188.308,178.604,160.812,166.236,153.86,113.124,102.788,108.328,69.008,80.112,70.624,22.964,28.948,25.508,26.244,31.232,19.796,31.524,35.092,24.768,34.448,41.996,34.124,43.504,38.324,38.192,103.364,87.656,85.616,174.036,168.748,164.336,211.112,204.368,210.364
03:30,39.5,40.7,38.3,49.9,50.2,46.5,43.5,43.8,43.1,64.0,42.2,50.2,66.8,47.5,54.1,68.3,44.3,55.8,24.6,24.6,25.3,20.8,20.9,20.5,20.7,21.2,19.1,31.5,33.1,31.3,25.2,23.9,26.5,28.1,27.9,29.1,88.7,84.0,88.3,91.7,91.2,92.2,88.3,85.1,84.0,57.6,52.5,56.6,68.6,62.5,65.9,61.1,57.7,60.6,201.6,36.9,96.5,199.7,43.9,152.6,193.7,41.3,123.5,45.7,53.8,40.3,42.4,41.6,38.2,39.8,42.4,38.2,58.3,56.6,56.9,51.4,50.5,50.5,55.1,54.7,54.1,59.0,56.3,56.4,48.7,47.8,48.5,54.1,53.3,54.1,59.1,57.8,58.2,53.3,52.5,52.3,55.8,55.3,54.6,60.408,63.344,59.772,63.82,65.312,62.088,63.82,65.704,61.264,67.0,68.896,63.68,67.972,70.464,66.296,74.78,75.68,72.68,80.116,80.048,76.816,77.34,77.604,75.168,66.396,68.884,64.556,64.68,64.688,61.944,60.936,62.668,59.576,58.92,61.112,58.692,57.652,55.564,58.112,56.768,55.812,58.712,56.712,54.596,57.564,53.192,51.6,54.696,50.284,49.032,51.236,51.344,49.936,52.852,51.22,49.868,51.344,51.48,49.92,51.156,49.716,48.38,50.46,51.18,49.236,51.204,55.58,53.964,55.708,59.824,56.436,60.532,58.3,56.6,56.9,58.3,56.6,56.9,57.232,55.968,55.968,55.1,54.7,54.1,53.252,52.6,52.3,51.4,50.5,50.5,51.4,50.5,50.5,51.4,50.5,50.5,53.252,52.6,52.3,55.1,54.7,54.1,58.3,56.6,56.9,58.3,56.6,56.9,125.716,113.448,117.588,119.516,119.908,119.176,121.672,123.284,121.528,114.532,120.732,115.876,80.012,86.892,84.12,84.3,82.044,84.592,92.48,90.94,89.82,95.1,93.6,91.516,84.86,83.732,85.556,96.692,96.068,94.528,121.112,119.696,115.952,128.92,126.432,133.052,179.728,186.704,184.192,161.968,172.58,159.312,114.94,106.864,111.064,73.884,83.608,70.912,22.556,29.86,27.592,27.332,26.576,20.816,33.764,31.164,26.324,37.584,38.076,35.456,46.104,35.54,39.0,104.456,90.012,87.532,177.3,166.068,170.748,200.092,194.5,205.936
03:45,39.1,40.0,38.3,49.9,49.9,46.6,43.3,43.3,43.3,64.5,42.0,52.3,67.3,46.7,56.1,69.1,43.9,57.9,24.6,24.6,24.6,20.8,20.8,20.8,20.8,20.8,18.9,31.3,33.3,31.3,24.5,23.5,26.4,27.4,27.4,29.3,88.3,83.5,87.7,90.7,90.7,91.3,86.5,83.5,82.3,57.6,52.2,56.7,68.4,62.1,65.7,61.2,57.6,60.3,210.6,37.3,120.9,206.5,44.3,178.3,200.5,40.3,150.1,45.0,52.0,40.4,41.6,40.4,38.1,39.3,40.4,38.1,57.4,56.5,56.5,50.9,50.0,50.0,54.7,54.7,53.7,58.4,56.1,56.1,47.9,46.7,47.9,52.6,51.4,52.6,58.5,57.7,57.7,52.8,51.9,51.9,55.2,55.2,54.4,60.116,62.532,59.832,63.584,64.856,62.232,63.824,65.228,61.504,67.012,68.516,64.02,67.724,69.816,66.172,74.5,75.12,72.612,79.508,79.26,76.716,76.768,77.112,74.904,66.072,68.376,64.388,64.712,64.316,62.132,60.944,62.5,59.836,58.656,60.552,58.696,57.732,55.652,58.644,57.316,56.188,59.376,56.472,54.972,58.696,53.772,52.356,55.708,50.424,49.172,52.344,51.94,49.98,54.032,51.976,50.204,52.424,51.98,50.172,52.192,50.296,48.34,51.884,51.288,49.372,52.556,56.352,53.92,56.896,60.72,56.576,61.816,57.4,56.5,56.5,57.4,56.5,56.5,56.5,55.9,55.568,54.7,54.7,53.7,52.8,52.352,51.852,50.9,50.0,50.0,50.9,50.0,50.0,50.9,50.0,50.0,52.8,52.352,51.852,54.7,54.7,53.7,57.4,56.5,56.5,57.4,56.5,56.5,122.064,116.348,119.08,117.74,122.096,117.804,127.264,121.48,122.552,110.48,124.364,117.308,78.136,89.128,87.444,85.852,81.124,85.44,93.764,91.896,91.612,92.944,91.828,90.516,86.028,85.152,85.148,96.892,94.56,94.632,121.276,114.312,114.2,129.408,125.192,130.708,186.268,186.144,188.82,170.104,170.352,165.82,112.976,117.22,114.12,72.792,87.936,75.632,23.44,29.6,30.048,31.284,25.936,21.968,34.324,33.192,26.628,40.112,41.348,36.324,47.852,36.132,39.744,105.88,92.212,89.828,164.388,166.652,165.348,197.108,195.988,207.688
04:00,38.8,39.3,38.4,50.1,49.9,47.1,43.1,43.1,43.4,65.0,41.9,55.1,68.0,46.4,59.4,69.7,43.6,60.9,24.5,24.5,23.9,20.7,20.7,21.6,20.4,20.3,18.5,31.5,33.3,31.6,23.8,22.8,26.3,27.0,27.1,29.9,86.8,82.1,86.1,90.3,90.5,91.0,85.4,82.7,81.1,57.4,51.8,56.5,68.3,62.0,65.8,61.3,57.4,60.0,219.6,38.0,151.7,212.3,44.6,193.7,208.8,39.5,172.6,44.5,50.0,40.3,40.6,39.2,37.7,38.8,38.9,37.8,56.9,56.4,56.3,50.5,49.6,49.6,54.6,54.5,53.6,57.8,55.5,55.7,47.4,46.0,47.4,51.6,50.4,51.7,58.3,57.5,57.1,52.4,51.6,51.5,55.2,54.9,54.5,60.76,62.348,60.864,64.22,64.924,63.38,64.76,65.228,62.884,67.936,69.2,65.684,68.448,69.964,67.768,75.004,75.068,74.112,80.336,79.484,78.148,77.172,76.736,76.052,66.452,68.172,65.592,65.408,64.644,63.588,61.672,62.476,61.324,59.3,60.7,59.916,57.772,55.884,60.168,57.34,56.38,60.7,56.464,55.732,59.504,53.764,52.548,57.112,51.056,50.388,53.368,51.796,50.28,54.456,52.224,50.244,53.096,52.524,50.908,53.408,50.928,49.052,53.176,52.588,49.716,53.944,56.792,54.592,58.516,60.904,56.608,62.904,56.9,56.4,56.3,56.9,56.4,56.3,56.132,55.768,55.4,54.6,54.5,53.6,52.552,52.052,51.6,50.5,49.6,49.6,50.5,49.6,49.6,50.5,49.6,49.6,52.552,52.052,51.6,54.6,54.5,53.6,56.9,56.4,56.3,56.9,56.4,56.3,122.996,121.712,125.888,123.056,123.108,121.944,134.392,121.26,124.092,118.956,123.62,118.636,83.428,92.52,88.072,87.724,91.036,90.54,99.308,98.848,93.112,102.432,95.584,94.204,90.908,86.744,87.98,101.628,93.64,96.268,122.62,116.832,118.908,134.892,129.816,136.464,188.936,189.54,194.712,169.116,173.576,174.58,125.264,115.74,123.088,73.44,91.628,80.48,25.616,32.432,31.74,30.28,27.036,22.744,35.26,33.792,27.592,41.6,42.824,37.784,47.12,37.9,41.908,104.276,92.968,91.808,168.468,170.256,171.328,207.856,197.088,214.444
04:15,38.5,38.8,38.8,50.4,50.0,48.0,43.1,43.1,43.7,65.6,41.8,58.2,69.0,46.5,63.3,70.1,43.5,64.4,24.3,24.3,23.6,20.7,20.7,22.4,19.6,19.6,18.3,31.7,33.1,31.9,23.3,22.3,26.3,26.7,26.8,30.3,85.1,80.6,84.3,90.2,90.4,91.1,85.1,82.7,80.5,57.2,51.6,56.2,68.3,62.0,66.1,61.4,57.3,59.8,228.2,39.0,184.7,217.0,44.8,200.6,217.5,39.0,190.3,44.0,48.0,40.2,39.5,38.0,37.2,38.5,37.8,37.4,56.8,56.5,56.3,50.2,49.4,49.4,54.7,54.3,53.7,57.3,54.9,55.5,47.3,45.6,47.2,51.1,50.3,51.5,58.3,57.3,56.7,52.1,51.6,51.3,55.6,54.7,54.7,60.264,61.64,61.472,64.0,64.32,64.128,64.552,64.964,63.656,67.964,69.264,66.868,68.408,69.716,68.748,74.7,74.372,74.528,80.148,78.796,78.988,77.28,76.592,76.82,66.32,67.788,66.26,65.596,64.172,64.58,61.252,62.064,62.096,59.2,60.032,60.48,59.224,55.768,61.104,57.96,56.664,61.368,57.528,55.46,60.24,54.428,52.496,57.36,51.608,50.06,53.8,51.668,50.028,55.004,52.588,50.296,53.224,52.468,50.416,53.708,51.512,48.824,53.992,52.612,50.064,54.528,57.936,55.052,59.42,61.932,57.152,63.708,56.8,56.5,56.3,56.8,56.5,56.3,56.1,55.768,55.432,54.7,54.3,53.7,52.452,51.852,51.552,50.2,49.4,49.4,50.2,49.4,49.4,50.2,49.4,49.4,52.452,51.852,51.552,54.7,54.3,53.7,56.8,56.5,56.3,56.8,56.5,56.3,123.52,115.5,122.588,127.268,125.848,121.296,127.82,120.164,125.38,120.652,121.332,120.112,88.58,90.188,91.976,95.788,91.136,90.284,96.492,98.304,95.284,96.108,93.42,97.288,90.604,89.52,90.036,99.396,95.64,99.104,129.292,121.196,119.38,130.732,127.04,136.36,182.704,183.7,191.34,165.244,170.052,174.928,131.14,117.868,126.468,79.008,91.008,84.644,27.504,33.524,32.628,32.848,28.716,26.184,35.792,33.424,29.048,44.168,47.352,39.964,49.276,39.324,45.012,107.496,97.08,97.72,173.52,168.756,176.056,203.976,202.72,225.252
04:30,38.3,38.5,39.3,50.7,50.1,49.3,43.1,43.2,44.2,66.3,41.8,61.2,70.0,46.6,67.2,70.5,43.6,68.0,24.3,24.3,24.3,20.7,20.7,22.9,19.0,19.1,18.9,31.5,32.5,31.6,23.5,22.3,26.6,26.3,26.4,30.3,84.2,80.1,83.5,90.1,90.1,91.1,85.1,83.1,80.4,57.1,51.6,56.2,68.3,62.1,66.5,61.6,57.3,59.9,236.0,40.2,214.5,221.0,45.0,202.4,225.2,38.9,203.3,43.8,46.3,40.2,38.6,37.2,36.9,38.3,37.1,37.0,57.0,56.8,56.6,50.0,49.5,49.5,55.1,54.3,54.0,57.1,54.6,55.6,47.5,45.8,47.4,51.1,51.0,51.8,58.7,57.6,56.8,51.9,52.0,51.3,56.2,54.7,55.3,60.388,61.804,62.696,64.116,64.644,65.368,64.788,65.396,65.0,68.632,69.912,68.66,68.788,69.924,70.28,74.364,73.536,75.412,80.116,78.916,80.136,77.428,76.548,78.156,66.416,68.164,67.664,66.052,64.748,66.364,61.768,62.348,63.692,59.432,60.344,61.848,60.328,55.56,63.144,59.152,56.524,63.46,58.508,55.292,62.656,56.08,52.656,60.412,53.012,49.964,56.416,52.856,50.068,56.956,53.5,49.888,55.372,53.656,50.768,55.82,52.684,48.448,56.384,54.896,49.82,56.988,58.624,55.032,61.44,63.152,57.056,65.48,57.0,56.8,56.6,57.0,56.8,56.6,56.368,55.968,55.732,55.1,54.3,54.0,52.552,51.9,51.752,50.0,49.5,49.5,50.0,49.5,49.5,50.0,49.5,49.5,52.552,51.9,51.752,55.1,54.3,54.0,57.0,56.8,56.6,57.0,56.8,56.6,124.948,116.472,121.968,122.264,129.596,123.516,128.148,120.86,123.684,116.46,126.924,119.408,86.98,90.468,92.564,94.828,89.792,95.044,94.228,100.248,99.312,99.924,107.208,97.644,91.416,86.516,91.316,102.332,93.76,102.928,126.492,117.348,120.432,130.88,129.82,135.948,177.744,175.144,187.624,171.216,164.928,170.584,130.892,117.336,122.552,79.6,90.996,84.3,33.676,34.124,33.748,35.772,32.904,30.516,39.112,34.98,32.992,45.652,47.088,42.24,49.504,46.72,46.972,111.092,95.18,101.96,178.224,177.364,176.624,201.616,200.976,217.492
