Latitude (decimal degrees):11
Longitude (decimal degrees):0
Elevation (m):256.0
Radiation database:PVGIS-SARAH2


Slope: 15 deg. (optimum)
Azimuth: 0 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	0.0
time,P,G(i),H_sun,T2m,WS10m,Int
20050111:1100,18.003995054996974,0.0,0.0,0.0,0.0,0
20050111:1200,60.64697826930532,0.0,0.0,0.0,0.0,0
20050111:1300,18.730208370643826,0.0,0.0,0.0,0.0,0
20050111:1400,740.5255123616616,0.0,0.0,0.0,0.0,0
20050111:1500,547.3575486480332,0.0,0.0,0.0,0.0,0
20050111:1600,352.39408820359665,0.0,0.0,0.0,0.0,0
20050111:1700,111.5767356380965,0.0,0.0,0.0,0.0,0
20050111:1800,0.0,0.0,0.0,0.0,0.0,0
20050111:1900,0.0,0.0,0.0,0.0,0.0,0
20050111:2000,0.0,0.0,0.0,0.0,0.0,0
20050111:2100,0.0,0.0,0.0,0.0,0.0,0
20050111:2200,0.0,0.0,0.0,0.0,0.0,0
20050111:2300,0.0,0.0,0.0,0.0,0.0,0
20050112:0000,0.0,0.0,0.0,0.0,0.0,0
20050112:0100,0.0,0.0,0.0,0.0,0.0,0
20050112:0200,0.0,0.0,0.0,0.0,0.0,0
20050112:0300,0.0,0.0,0.0,0.0,0.0,0
20050112:0400,0.0,0.0,0.0,0.0,0.0,0
20050112:0500,0.0,0.0,0.0,0.0,0.0,0
20050112:0600,0.0,0.0,0.0,0.0,0.0,0
20050112:0700,56.376843872979244,0.0,0.0,0.0,0.0,0
20050112:0800,383.23778574295875,0.0,0.0,0.0,0.0,0
20050112:0900,592.9412392574881,0.0,0.0,0.0,0.0,0
20050112:1000,775.9043165278775,0.0,0.0,0.0,0.0,0
20050112:1100,874.1873244853765,0.0,0.0,0.0,0.0,0
20050112:1200,908.8657317888145,0.0,0.0,0.0,0.0,0
20050112:1300,873.2200848371684,0.0,0.0,0.0,0.0,0
20050112:1400,751.1734353718152,0.0,0.0,0.0,0.0,0
20050112:1500,617.63542331378,0.0,0.0,0.0,0.0,0
20050112:1600,366.2248653564034,0.0,0.0,0.0,0.0,0
20050112:1700,127.00274217294398,0.0,0.0,0.0,0.0,0
20050112:1800,0.0,0.0,0.0,0.0,0.0,0
20050112:1900,0.0,0.0,0.0,0.0,0.0,0
20050112:2000,0.0,0.0,0.0,0.0,0.0,0
20050112:2100,0.0,0.0,0.0,0.0,0.0,0
20050112:2200,0.0,0.0,0.0,0.0,0.0,0
20050112:2300,0.0,0.0,0.0,0.0,0.0,0
20050113:0000,0.0,0.0,0.0,0.0,0.0,0
20050113:0100,0.0,0.0,0.0,0.0,0.0,0
20050113:0200,0.0,0.0,0.0,0.0,0.0,0
20050113:0300,0.0,0.0,0.0,0.0,0.0,0
20050113:0400,0.0,0.0,0.0,0.0,0.0,0
20050113:0500,0.0,0.0,0.0,0.0,0.0,0
20050113:0600,0.0,0.0,0.0,0.0,0.0,0
20050113:0700,7.427957371866296,0.0,0.0,0.0,0.0,0
20050113:0800,395.77591622763293,0.0,0.0,0.0,0.0,0
20050113:0900,651.9269316283492,0.0,0.0,0.0,0.0,0
20050113:1000,798.4895526838199,0.0,0.0,0.0,0.0,0
20050113:1100,901.8148251758508,0.0,0.0,0.0,0.0,0
20050113:1200,923.8772739480943,0.0,0.0,0.0,0.0,0
20050113:1300,836.6918902808636,0.0,0.0,0.0,0.0,0
20050113:1400,751.1322972936712,0.0,0.0,0.0,0.0,0
20050113:1500,578.7645698161609,0.0,0.0,0.0,0.0,0
20050113:1600,303.306949564661,0.0,0.0,0.0,0.0,0
20050113:1700,113.90534306744257,0.0,0.0,0.0,0.0,0
20050113:1800,0.0,0.0,0.0,0.0,0.0,0
20050113:1900,0.0,0.0,0.0,0.0,0.0,0
20050113:2000,0.0,0.0,0.0,0.0,0.0,0
20050113:2100,0.0,0.0,0.0,0.0,0.0,0
20050113:2200,0.0,0.0,0.0,0.0,0.0,0
20050113:2300,0.0,0.0,0.0,0.0,0.0,0
20050114:0000,0.0,0.0,0.0,0.0,0.0,0
20050114:0100,0.0,0.0,0.0,0.0,0.0,0
20050114:0200,0.0,0.0,0.0,0.0,0.0,0
20050114:0300,0.0,0.0,0.0,0.0,0.0,0
20050114:0400,0.0,0.0,0.0,0.0,0.0,0
20050114:0500,0.0,0.0,0.0,0.0,0.0,0
20050114:0600,0.0,0.0,0.0,0.0,0.0,0
20050114:0700,121.52016995472317,0.0,0.0,0.0,0.0,0
20050114:0800,355.1154501116033,0.0,0.0,0.0,0.0,0
20050114:0900,593.5425970852355,0.0,0.0,0.0,0.0,0
20050114:1000,739.2697787771649,0.0,0.0,0.0,0.0,0
20050114:1100,810.7131505271535,0.0,0.0,0.0,0.0,0
20050114:1200,870.2307078060063,0.0,0.0,0.0,0.0,0
20050114:1300,862.3968000807844,0.0,0.0,0.0,0.0,0
20050114:1400,756.3045466838284,0.0,0.0,0.0,0.0,0
20050114:1500,593.1336018317563,0.0,0.0,0.0,0.0,0
20050114:1600,392.86346387703725,0.0,0.0,0.0,0.0,0
20050114:1700,105.52075803650187,0.0,0.0,0.0,0.0,0
20050114:1800,0.0,0.0,0.0,0.0,0.0,0
20050114:1900,0.0,0.0,0.0,0.0,0.0,0
20050114:2000,0.0,0.0,0.0,0.0,0.0,0
20050114:2100,0.0,0.0,0.0,0.0,0.0,0
20050114:2200,0.0,0.0,0.0,0.0,0.0,0
20050114:2300,0.0,0.0,0.0,0.0,0.0,0
20050115:0000,0.0,0.0,0.0,0.0,0.0,0
20050115:0100,0.0,0.0,0.0,0.0,0.0,0
20050115:0200,0.0,0.0,0.0,0.0,0.0,0
20050115:0300,0.0,0.0,0.0,0.0,0.0,0
20050115:0400,0.0,0.0,0.0,0.0,0.0,0
20050115:0500,0.0,0.0,0.0,0.0,0.0,0
20050115:0600,0.0,0.0,0.0,0.0,0.0,0
20050115:0700,116.55380382970353,0.0,0.0,0.0,0.0,0
20050115:0800,386.21274821276796,0.0,0.0,0.0,0.0,0
20050115:0900,614.8987987953981,0.0,0.0,0.0,0.0,0
20050115:1000,760.8531699034617,0.0,0.0,0.0,0.0,0
20050115:1100,875.997814772381,0.0,0.0,0.0,0.0,0
20050115:1200,918.9293168671778,0.0,0.0,0.0,0.0,0
20050115:1300,849.9252605692952,0.0,0.0,0.0,0.0,0
20050115:1400,744.2952352844582,0.0,0.0,0.0,0.0,0
20050115:1500,425.2947675022902,0.0,0.0,0.0,0.0,0
20050115:1600,64.97318155306839,0.0,0.0,0.0,0.0,0
20050115:1700,13.06708367883737,0.0,0.0,0.0,0.0,0
20050115:1800,0.0,0.0,0.0,0.0,0.0,0
20050115:1900,0.0,0.0,0.0,0.0,0.0,0
20050115:2000,0.0,0.0,0.0,0.0,0.0,0
20050115:2100,0.0,0.0,0.0,0.0,0.0,0
20050115:2200,0.0,0.0,0.0,0.0,0.0,0
20050115:2300,0.0,0.0,0.0,0.0,0.0,0
20050116:0000,0.0,0.0,0.0,0.0,0.0,0
20050116:0100,0.0,0.0,0.0,0.0,0.0,0
20050116:0200,0.0,0.0,0.0,0.0,0.0,0
20050116:0300,0.0,0.0,0.0,0.0,0.0,0
20050116:0400,0.0,0.0,0.0,0.0,0.0,0
20050116:0500,0.0,0.0,0.0,0.0,0.0,0
20050116:0600,0.0,0.0,0.0,0.0,0.0,0
20050116:0700,124.03399036491963,0.0,0.0,0.0,0.0,0
20050116:0800,395.260038227534,0.0,0.0,0.0,0.0,0
20050116:0900,611.6600711846994,0.0,0.0,0.0,0.0,0
20050116:1000,756.0421483060177,0.0,0.0,0.0,0.0,0
20050116:1100,828.6301279482766,0.0,0.0,0.0,0.0,0
20050116:1200,856.1320034894874,0.0,0.0,0.0,0.0,0
20050116:1300,783.7857059111134,0.0,0.0,0.0,0.0,0
20050116:1400,747.8004884361957,0.0,0.0,0.0,0.0,0
20050116:1500,586.4842500422596,0.0,0.0,0.0,0.0,0
20050116:1600,381.2874552300849,0.0,0.0,0.0,0.0,0
20050116:1700,138.30573331857687,0.0,0.0,0.0,0.0,0
20050116:1800,0.0,0.0,0.0,0.0,0.0,0
20050116:1900,0.0,0.0,0.0,0.0,0.0,0
20050116:2000,0.0,0.0,0.0,0.0,0.0,0
20050116:2100,0.0,0.0,0.0,0.0,0.0,0
20050116:2200,0.0,0.0,0.0,0.0,0.0,0
20050116:2300,0.0,0.0,0.0,0.0,0.0,0
20050117:0000,0.0,0.0,0.0,0.0,0.0,0
20050117:0100,0.0,0.0,0.0,0.0,0.0,0
20050117:0200,0.0,0.0,0.0,0.0,0.0,0
20050117:0300,0.0,0.0,0.0,0.0,0.0,0
20050117:0400,0.0,0.0,0.0,0.0,0.0,0
20050117:0500,0.0,0.0,0.0,0.0,0.0,0
20050117:0600,0.0,0.0,0.0,0.0,0.0,0
20050117:0700,128.90635865185476,0.0,0.0,0.0,0.0,0
20050117:0800,405.4593248023652,0.0,0.0,0.0,0.0,0
20050117:0900,590.0171907888657,0.0,0.0,0.0,0.0,0
20050117:1000,799.1839140577681,0.0,0.0,0.0,0.0,0
20050117:1100,865.5487983970447,0.0,0.0,0.0,0.0,0
20050117:1200,874.3457116885626,0.0,0.0,0.0,0.0,0
20050117:1300,852.2300694842403,0.0,0.0,0.0,0.0,0
20050117:1400,765.8808812600666,0.0,0.0,0.0,0.0,0
20050117:1500,626.1963989367957,0.0,0.0,0.0,0.0,0
20050117:1600,370.45228298639574,0.0,0.0,0.0,0.0,0
20050117:1700,111.4230072800029,0.0,0.0,0.0,0.0,0
20050117:1800,0.0,0.0,0.0,0.0,0.0,0
20050117:1900,0.0,0.0,0.0,0.0,0.0,0
20050117:2000,0.0,0.0,0.0,0.0,0.0,0
20050117:2100,0.0,0.0,0.0,0.0,0.0,0
20050117:2200,0.0,0.0,0.0,0.0,0.0,0
20050117:2300,0.0,0.0,0.0,0.0,0.0,0
20050118:0000,0.0,0.0,0.0,0.0,0.0,0
20050118:0100,0.0,0.0,0.0,0.0,0.0,0
20050118:0200,0.0,0.0,0.0,0.0,0.0,0
20050118:0300,0.0,0.0,0.0,0.0,0.0,0
20050118:0400,0.0,0.0,0.0,0.0,0.0,0
20050118:0500,0.0,0.0,0.0,0.0,0.0,0
20050118:0600,0.0,0.0,0.0,0.0,0.0,0
20050118:0700,130.18199287218386,0.0,0.0,0.0,0.0,0
20050118:0800,383.68159996369735,0.0,0.0,0.0,0.0,0
20050118:0900,632.4847890814916,0.0,0.0,0.0,0.0,0
20050118:1000,775.3744236990822,0.0,0.0,0.0,0.0,0
20050118:1100,856.0040940627608,0.0,0.0,0.0,0.0,0
20050118:1200,922.6994206430962,0.0,0.0,0.0,0.0,0
20050118:1300,861.8233913715621,0.0,0.0,0.0,0.0,0
20050118:1400,742.9179731085128,0.0,0.0,0.0,0.0,0
20050118:1500,618.2083038669186,0.0,0.0,0.0,0.0,0
20050118:1600,397.48989097946634,0.0,0.0,0.0,0.0,0
20050118:1700,123.56370232845592,0.0,0.0,0.0,0.0,0
20050118:1800,0.0,0.0,0.0,0.0,0.0,0
20050118:1900,0.0,0.0,0.0,0.0,0.0,0
20050118:2000,0.0,0.0,0.0,0.0,0.0,0
20050118:2100,0.0,0.0,0.0,0.0,0.0,0
20050118:2200,0.0,0.0,0.0,0.0,0.0,0
20050118:2300,0.0,0.0,0.0,0.0,0.0,0
20050119:0000,0.0,0.0,0.0,0.0,0.0,0
20050119:0100,0.0,0.0,0.0,0.0,0.0,0
20050119:0200,0.0,0.0,0.0,0.0,0.0,0
20050119:0300,0.0,0.0,0.0,0.0,0.0,0
20050119:0400,0.0,0.0,0.0,0.0,0.0,0
20050119:0500,0.0,0.0,0.0,0.0,0.0,0
20050119:0600,0.0,0.0,0.0,0.0,0.0,0
20050119:0700,148.12042497605006,0.0,0.0,0.0,0.0,0
20050119:0800,418.1166782838164,0.0,0.0,0.0,0.0,0
20050119:0900,616.7261895097042,0.0,0.0,0.0,0.0,0
20050119:1000,779.1789964163149,0.0,0.0,0.0,0.0,0
20050119:1100,866.8803317455214,0.0,0.0,0.0,0.0,0
